query_prefix,topic_id,title,criteria,doc_id
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-1510wb-24-00919
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0000wb-65-07247
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0001wb-42-34887
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0706wb-46-21405
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-1511wb-64-18760
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0707wb-88-12148
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0713wb-10-05869
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-1516wb-36-29356
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0803wb-64-04078
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0002wb-57-13637
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0807wb-33-20278
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0004wb-97-10375
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0006wb-67-16695
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-1605wb-06-15695
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0808wb-28-14654
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0007wb-15-20497
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-1605wb-49-23788
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-1606wb-65-15035
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0813wb-91-20134
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0008wb-21-26293
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-1609wb-26-26691
128,3nugjs,"Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.",clueweb12-0816wb-65-10385
