"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"301KG0KX9C0IN5NARXKJ0RVG8AYH26","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:43 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:23:43 PDT 2018","","","31N2WW6R9S5QHBQHQ9FQ50KI0N7F3G","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:48:35 PDT 2018","Wed Mar 28 04:52:41 PDT 2018","Sat Mar 31 04:52:41 PDT 2018","","","","246","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-1609wb-98-30087","clueweb12-1609wb-98-30087","144","80","1","90","3nlmnt","tmZ9pRwyGnf0qLlnKbx8aFbOA6A=","","x"
"3087LXLJ6MVRDZTQHKS5EIQOVX1F0M","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:55 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:23:55 PDT 2018","","","34PGFRQONPQ3DBE1JJHDPVN7RNIJWT","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:42:51 PDT 2018","Wed Mar 28 04:42:59 PDT 2018","Sat Mar 31 04:42:59 PDT 2018","","","","8","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0400wb-39-20849","clueweb12-0400wb-39-20849","144","70","2","70","3nlmnt","DMHZjupqOC_XLtlhGTyIday-tkM=","","x"
"31KSVEGZ347HOFZK1MLK22DBZQRRWV","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:18 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:24:18 PDT 2018","","","358UUM7WR0I5LKWDJGIAZ6AH8D1R7P","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:34:27 PDT 2018","Wed Mar 28 04:34:42 PDT 2018","Sat Mar 31 04:34:42 PDT 2018","","","","15","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0812wb-90-12452","clueweb12-0812wb-90-12452","144","90","2","80","3nlmnt","tqyuX8rkRTBNPtp5WlyUH618aNM=","","x"
"31N9JPQXIPXECRC3DGI3SFYEJ5PHNX","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:52 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:23:52 PDT 2018","","","3KOPY89HM9H6MDCD9Z6BKYCATUP3J8","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:50:38 PDT 2018","Wed Mar 28 04:50:52 PDT 2018","Sat Mar 31 04:50:52 PDT 2018","","","","14","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0201wb-36-14444","clueweb12-0201wb-36-14444","144","80","2","80","3nlmnt","alGlPquMUPNjGmYmicloIIDuDjc=","","x"
"31SIZS5W59UC4I3YPDMEADVPBPARQR","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:17 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:24:17 PDT 2018","","","32UTUBMZ7HBKG3GK5HZ055LGC97VBA","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:44:52 PDT 2018","Wed Mar 28 04:45:03 PDT 2018","Sat Mar 31 04:45:03 PDT 2018","","","","11","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0604wb-46-14635","clueweb12-0604wb-46-14635","144","60","2","80","3nlmnt","BvyBEVWMDaky_W-sy8m8-Gnm1Zc=","","x"
"32LAQ1JNT94HCQN7ABBEKTTW2VDUTC","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:21 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:24:21 PDT 2018","","","32VNZTT0A8J82XEUHIK3WUQ7HBCR46","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:39:06 PDT 2018","Wed Mar 28 04:39:17 PDT 2018","Sat Mar 31 04:39:17 PDT 2018","","","","11","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-1314wb-63-29429","clueweb12-1314wb-63-29429","144","70","1","80","3nlmnt","N3Q3z-OFU5WAZtFKR4t52jN3H54=","","x"
"338431Z1FLU9J6QIA0UAL80PWOSORG","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:43 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:23:43 PDT 2018","","","39GHHAVOMG6R49VH9DBUU34G7UIJ46","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:38:42 PDT 2018","Wed Mar 28 04:38:54 PDT 2018","Sat Mar 31 04:38:54 PDT 2018","","","","12","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-1707wb-60-06446","clueweb12-1707wb-60-06446","144","70","1","80","3nlmnt","bGeKmkPGeUre52pfPRC2sKA3fHs=","","x"
"33J5JKFMK6DKLGIWENLISFS95BUQ3M","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:19 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:24:19 PDT 2018","","","3G5W44VEU8X2R9UJMZD7471WCOTGKR","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:50:54 PDT 2018","Wed Mar 28 04:51:05 PDT 2018","Sat Mar 31 04:51:05 PDT 2018","","","","11","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-1019wb-70-04210","clueweb12-1019wb-70-04210","144","100","2","70","3nlmnt","YaXABkBP7J-ZUcuDy47nAfj7gDc=","","x"
"33KGGVH24UW8KA5TDX2RYU954U41X3","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:21 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:24:21 PDT 2018","","","384PI804XTG34OW6D6X6A15QM1FS0F","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:37:44 PDT 2018","Wed Mar 28 04:37:57 PDT 2018","Sat Mar 31 04:37:57 PDT 2018","","","","13","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-1305wb-09-06262","clueweb12-1305wb-09-06262","144","70","2","80","3nlmnt","NEGQKpOIFML_HokdKYdTiUn6D8I=","","x"
"33N1S8XHHM0XP558EFQCVFPGCU21Z0","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:22 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:24:22 PDT 2018","","","3C44YUNSI240QGH8X1H7U3KYT6IDPE","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 04:45:03 PDT 2018","Wed Mar 28 04:45:22 PDT 2018","Sat Mar 31 04:45:22 PDT 2018","","","","19","2% (1/60)","2% (1/60)","2% (1/60)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-1412wb-67-19119","clueweb12-1412wb-67-19119","144","70","2","80","3nlmnt","5vfkoopsg8NVXGT3UY79LvCsUkc=","","x"
