"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3PEG1BH7AE63D8OEGBGRECECUW8KB6","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:44 PDT 2018","","","3ERET4BTVNONCZ7B8T7XCQF98BI9KD","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 03:25:25 PDT 2018","Wed Mar 28 03:25:42 PDT 2018","Sat Mar 31 03:25:42 PDT 2018","","","","17","0% (1/432)","0% (1/432)","0% (1/432)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0000tw-07-04226","clueweb12-0000tw-07-04226","140","80","1","80","3jk2jz","HnN-a-7wIaKDXCsFCLnTLNYFlYE=","","x"
"3RWO3EJELHO3B132R6SA4HN22VO1P8","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:44 PDT 2018","","","3WJEQKOXA9HZBHVUSPFF36UU5N61AN","A3S104I5V53HB8","Submitted","Wed Mar 28 03:51:54 PDT 2018","Wed Mar 28 03:52:30 PDT 2018","Sat Mar 31 03:52:30 PDT 2018","","","","36","48% (261/541)","48% (261/541)","48% (261/541)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0000tw-45-11602","clueweb12-0000tw-45-11602","140","100","2","100","3jk2jz","YA8-LLPwMetETuKGqkkz6mDNiH8=","","x"
"3HXCEECSQM8UFBGBQ4XL920QJE3YZL","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:36 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:36 PDT 2018","","","3B3WTRP3DCHSVJ3LJN1TCUTFRB129P","A2SKH7WZUEDGGI","Submitted","Wed Mar 28 03:47:16 PDT 2018","Wed Mar 28 03:49:48 PDT 2018","Sat Mar 31 03:49:48 PDT 2018","","","","152","51% (151/298)","51% (151/298)","51% (151/298)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-1515wb-75-16518","clueweb12-1515wb-75-16518","140","60","1","50","3jk2jz","2JxA5P0I5Kvz5YWHzGjw76Eqih0=","","x"
"3OND0WXMHWUAILZQKHFK2S455CHHEZ","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:36 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:36 PDT 2018","","","3M0BCWMB8WBXVSGPVR4WR74UJIUWB6","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 03:26:49 PDT 2018","Wed Mar 28 03:27:02 PDT 2018","Sat Mar 31 03:27:02 PDT 2018","","","","13","0% (1/432)","0% (1/432)","0% (1/432)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-1516wb-14-17642","clueweb12-1516wb-14-17642","140","70","1","80","3jk2jz","jLCTKP9JeoBJ-8TxGV--9iYJ6Cc=","","x"
"33Q5P9PUSP1HC8F6UCFWCB87GQLZCE","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:44 PDT 2018","","","3W2LOLRXLCUTGZ3X2A7J3BF3EXSRKM","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 03:47:13 PDT 2018","Wed Mar 28 03:47:21 PDT 2018","Sat Mar 31 03:47:21 PDT 2018","","","","8","0% (1/432)","0% (1/432)","0% (1/432)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0000wb-18-36392","clueweb12-0000wb-18-36392","140","90","1","60","3jk2jz","a3SAwKWFKx7yQ7BA3iCTqlRxkDk=","","x"
"3XAOZ9UYRZ6OBD4HRJ7Z4MDC7RA1QZ","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:44 PDT 2018","","","3DQQ64TANH0ZZMHZEWMXMR9J0MCPWN","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 03:43:22 PDT 2018","Wed Mar 28 03:43:33 PDT 2018","Sat Mar 31 03:43:33 PDT 2018","","","","11","0% (1/432)","0% (1/432)","0% (1/432)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0002wb-70-20285","clueweb12-0002wb-70-20285","140","70","1","70","3jk2jz","V151CzQTDtIHHCLh3GgQUXhH5KA=","","x"
"37ZQELHEQ0D045DE4DYGKK6A0QHMN2","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:44 PDT 2018","","","35BLDD71I7CGY1J0BVF3RNSJ3CHZV8","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 03:42:22 PDT 2018","Wed Mar 28 03:42:31 PDT 2018","Sat Mar 31 03:42:31 PDT 2018","","","","9","0% (1/432)","0% (1/432)","0% (1/432)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0003wb-98-03009","clueweb12-0003wb-98-03009","140","80","1","60","3jk2jz","u4M68zw-bSuryR4TLHx_JKLXQbU=","","x"
"3R0WOCG21MOAV1RAOLBZFPBAZ8IUDK","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:44 PDT 2018","","","3BDCF01OGY9DX6X115BEQ7LF6K9YLV","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 03:34:25 PDT 2018","Wed Mar 28 03:34:45 PDT 2018","Sat Mar 31 03:34:45 PDT 2018","","","","20","0% (1/432)","0% (1/432)","0% (1/432)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0005wb-26-34677","clueweb12-0005wb-26-34677","140","80","1","80","3jk2jz","vaTGU4ULRItzv3lQta1Rdmcemic=","","x"
"3UEBBGULPF37TL56FR6P3PEVBLYUFV","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:44 PDT 2018","","","30H4UDGLT3X3UANLAUGADT7S2KYMPT","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 03:42:43 PDT 2018","Wed Mar 28 03:43:01 PDT 2018","Sat Mar 31 03:43:01 PDT 2018","","","","18","0% (1/432)","0% (1/432)","0% (1/432)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0007wb-41-10131","clueweb12-0007wb-41-10131","140","70","1","60","3jk2jz","hiS098EpMoanS-nVQqNsxsyDluw=","","x"
"3W0XM68YZPA20A6MEEN280138KHK1N","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:37 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:37 PDT 2018","","","3U4J9857OFQI5DFONJWKZR5DQRR7BL","A3S104I5V53HB8","Submitted","Wed Mar 28 03:52:33 PDT 2018","Wed Mar 28 03:52:52 PDT 2018","Sat Mar 31 03:52:52 PDT 2018","","","","19","48% (261/541)","48% (261/541)","48% (261/541)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-1700wb-64-10748","clueweb12-1700wb-64-10748","140","100","2","100","3jk2jz","75Zzn_j-qS7T9i5b5QreZSHyQPA=","","x"
