"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"309D674SHZ0LUACQOYZTQT14PNYCBK","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:30 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:30 PDT 2018","","","3300DTYQT3WQIYWNT97G0QSTYEMQES","A3S104I5V53HB8","Submitted","Wed Mar 28 02:54:47 PDT 2018","Wed Mar 28 02:55:14 PDT 2018","Sat Mar 31 02:55:14 PDT 2018","","","","27","40% (261/659)","40% (261/659)","40% (261/659)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-0110wb-55-34552","clueweb12-0110wb-55-34552","136","100","2","100","3mfthg","KEu8sBa90XXb8cvqJD7xbQOHDNc=","","x"
"32W3UF2EZO019BRH9JP6IFVYFVH4C6","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:24 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:24 PDT 2018","","","3IGI0VL648ZRRSWK7VIV18R2X55ON7","AH4SMMFHDHK1L","Submitted","Wed Mar 28 02:55:37 PDT 2018","Wed Mar 28 02:56:00 PDT 2018","Sat Mar 31 02:56:00 PDT 2018","","","","23","98% (3563/3619)","98% (3563/3619)","98% (3563/3619)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-0912wb-13-08433","clueweb12-0912wb-13-08433","136","90","0","90","3mfthg","k2Nhu-Fx5d14HvqGvVUBSU7TOio=","","x"
"34ZTTGSNJX3ZFOPVT8AKW9TJOF4HQA","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:29 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:29 PDT 2018","","","32AT8R96GMOJKA8MBDBQZ8TX2Q1US2","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 02:57:55 PDT 2018","Wed Mar 28 02:58:13 PDT 2018","Sat Mar 31 02:58:13 PDT 2018","","","","18","0% (1/738)","0% (1/738)","0% (1/738)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-0110wb-09-28006","clueweb12-0110wb-09-28006","136","80","2","70","3mfthg","2VZ1n5jfLTIQpbb1rkBlJB4l4Y0=","","x"
"368IUKXGA5NYIN4ZXC4RZDEJA526P7","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:18 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:18 PDT 2018","","","3PPTZCWALRZOTTNJPWLTL0TBMKVQZY","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 02:55:28 PDT 2018","Wed Mar 28 02:55:46 PDT 2018","Sat Mar 31 02:55:46 PDT 2018","","","","18","0% (1/738)","0% (1/738)","0% (1/738)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-1903wb-27-01014","clueweb12-1903wb-27-01014","136","80","1","60","3mfthg","GYanYuvjocd-XBapemCrwzZ11eo=","","x"
"372AGES0I4KWDF4ABRH64LRI8ROXRJ","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:29 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:29 PDT 2018","","","37UEWGM5HUNRAYHBU011YWJ45RKR1B","A3S104I5V53HB8","Submitted","Wed Mar 28 02:55:40 PDT 2018","Wed Mar 28 02:55:59 PDT 2018","Sat Mar 31 02:55:59 PDT 2018","","","","19","40% (261/659)","40% (261/659)","40% (261/659)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-0109wb-32-26345","clueweb12-0109wb-32-26345","136","100","2","100","3mfthg","W9a9kX50fd3utLZAa5U3SxGCmw0=","","x"
"39XCQ6V3KYJUPDMGDXVD1792J5156K","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:33 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:33 PDT 2018","","","36NEMU28XGSTEJKMMGU55NFOVHUWMR","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 02:57:22 PDT 2018","Wed Mar 28 02:57:36 PDT 2018","Sat Mar 31 02:57:36 PDT 2018","","","","14","0% (1/738)","0% (1/738)","0% (1/738)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-0300wb-41-31427","clueweb12-0300wb-41-31427","136","90","2","40","3mfthg","fMHsZ7vzf_KuG-OnVgw1lnwOec4=","","x"
"3BC9H1KCYURQLGB6FHDEAY682CXWYR","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:17 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:17 PDT 2018","","","3URFVVM166XGLMU0655YV1Q0P51UZ7","A3S104I5V53HB8","Submitted","Wed Mar 28 02:58:09 PDT 2018","Wed Mar 28 02:58:26 PDT 2018","Sat Mar 31 02:58:26 PDT 2018","","","","17","40% (261/659)","40% (261/659)","40% (261/659)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-1800wb-17-09539","clueweb12-1800wb-17-09539","136","100","2","100","3mfthg","DKubX8W42YefBqT6I4L42dk5cf4=","","x"
"3CZH926SICTG69BV5AV183V107U4EZ","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:24 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:24 PDT 2018","","","3BXQMRHWK0DGMFVHRGF4NZURA1JUMQ","A3S104I5V53HB8","Submitted","Wed Mar 28 02:57:42 PDT 2018","Wed Mar 28 02:58:08 PDT 2018","Sat Mar 31 02:58:08 PDT 2018","","","","26","40% (261/659)","40% (261/659)","40% (261/659)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced).","clueweb12-0000wb-46-11912","clueweb12-0000wb-46-11912","136","100","2","100","3mfthg","jK9a7YEGsID8tX1n3s5Y5AeOCz8=","","x"
"3DQYSJDTYLQ74BZ5PLX65ESZT2YXE6","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:24 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:24 PDT 2018","","","3XLBSAQ9Z5RENBI4TXCNL9CGHU3Z79","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 02:56:21 PDT 2018","Wed Mar 28 02:56:37 PDT 2018","Sat Mar 31 02:56:37 PDT 2018","","","","16","0% (1/738)","0% (1/738)","0% (1/738)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced).","clueweb12-0000wb-59-09402","clueweb12-0000wb-59-09402","136","90","1","70","3mfthg","ifLAPn_RYyYZJRU-npDVwGIWj-A=","","x"
"3E22YV8GG1L6P8ARWTQ81O055VQPNZ","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:24 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:24 PDT 2018","","","31LVTDXBL8P405LFNAJKIBSI3XPRLH","A1EF7PCXWNTUXR","Submitted","Wed Mar 28 02:57:02 PDT 2018","Wed Mar 28 02:57:22 PDT 2018","Sat Mar 31 02:57:22 PDT 2018","","","","20","0% (1/738)","0% (1/738)","0% (1/738)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-1006wb-77-18723","clueweb12-1006wb-77-18723","136","40","1","80","3mfthg","vyMcLIyjlhQqTGPX6xW1FRRs84M=","","x"
"3E6L1VR4XW1MRAF5J98MNJ0F8ZF6F4","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:16 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:16 PDT 2018","","","3W2LOLRXLCUTGZ3X2A7J3BF3EXKRKE","AH4SMMFHDHK1L","Submitted","Wed Mar 28 02:56:25 PDT 2018","Wed Mar 28 02:57:06 PDT 2018","Sat Mar 31 02:57:06 PDT 2018","","","","41","98% (3563/3619)","98% (3563/3619)","98% (3563/3619)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-1509wb-92-13980","clueweb12-1509wb-92-13980","136","90","0","90","3mfthg","0WGYfLAY940mmTWjYzI-Ngfeisc=","","x"
"3FDWKV9VCNHDZVXN1EA2YFY48M8UM0","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:17 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:17 PDT 2018","","","3NJM2BJS4XLQLOBUX5MWAX2G86NPC7","AH4SMMFHDHK1L","Submitted","Wed Mar 28 02:57:07 PDT 2018","Wed Mar 28 02:57:32 PDT 2018","Sat Mar 31 02:57:32 PDT 2018","","","","25","98% (3563/3619)","98% (3563/3619)","98% (3563/3619)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-1700tw-40-00069","clueweb12-1700tw-40-00069","136","90","0","90","3mfthg","1LFIFyr0-RSlde7jVeNpT2jUGgI=","","x"
"3G9UA71JVV9L0CF6L94Z8VS3WHG7J7","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:33 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:33 PDT 2018","","","3AUQQEL7U68JWGDA712BLOPXL5S0VB","AH4SMMFHDHK1L","Submitted","Wed Mar 28 02:55:10 PDT 2018","Wed Mar 28 02:55:36 PDT 2018","Sat Mar 31 02:55:36 PDT 2018","","","","26","98% (3563/3619)","98% (3563/3619)","98% (3563/3619)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-0208wb-62-07845","clueweb12-0208wb-62-07845","136","90","2","90","3mfthg","2gTodlGZ5lcS9QZNKG3k0hntwHY=","","x"
"3HO4MYYR123BASCVEY3L9J1IIMU6U3","32CVJ4DS8092CEU3FKD80417OG3VKF","36 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:06:23 PDT 2018","1","BatchId:3171474;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:06:23 PDT 2018","","","3CCZ6YKWR8YKUGM8163RA1WRBLK95P","AH4SMMFHDHK1L","Submitted","Wed Mar 28 02:57:33 PDT 2018","Wed Mar 28 02:58:00 PDT 2018","Sat Mar 31 02:58:00 PDT 2018","","","","27","98% (3563/3619)","98% (3563/3619)","98% (3563/3619)","136","3mfthg","Blood pressure question","Documents returned should discuss how blood pressure should be reduced during a hypertensive crisis. Specifically it should discuss the maximum rate of blood pressure reduction (i.e. how fast it should be reduced). ","clueweb12-0707wb-19-26597","clueweb12-0707wb-19-26597","136","90","2","90","3mfthg","PXgsWe6CHUeTsfQq5opu5z6AjbU=","","x"
