"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"32TMVRKDGNDZX814S791GTZFP5484E","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:06 PDT 2018","1","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:22:06 PDT 2018","","","3SEPORI8WOEW6DG200O7V0E6I2QAZS","A1XC5OV00MECKQ","Submitted","Wed Mar 28 04:29:48 PDT 2018","Wed Mar 28 04:38:31 PDT 2018","Sat Mar 31 04:38:31 PDT 2018","","","","523","100% (686/686)","100% (686/686)","100% (686/686)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-1515wb-51-17816","clueweb12-1515wb-51-17816","143","20","0","10","36e8h1","xMYlMZkc7QAF2Loou1xFmc6HFbc=","x"
"3TKXBROM5TPIPWW2408WZKICAYZIJN","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:16 PDT 2018","5","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 06:22:36 PDT 2018","","","3X65QVEQI120U3WW5DTPTGTW33ACLY","A33MF851P56BFH","Submitted","Thu Mar 29 07:27:20 PDT 2018","Thu Mar 29 07:28:17 PDT 2018","Sun Apr 01 07:28:17 PDT 2018","","","","57","100% (215/215)","100% (215/215)","100% (215/215)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole.","clueweb12-0000wb-02-07788","clueweb12-0000wb-02-07788","143","70","0","40","36e8h1","iFMSnXM9pYnZMfvnzdVZwQV5mJI=","x"
"3BS6ERDL93MPTQ19S3DWZJXUWN7D6A","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","1","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:22:15 PDT 2018","","","3FE7TXL1LJ2YNIK70PCFYPJ41BD2QJ","A1XC5OV00MECKQ","Submitted","Wed Mar 28 04:28:28 PDT 2018","Wed Mar 28 04:34:37 PDT 2018","Sat Mar 31 04:34:37 PDT 2018","","","","369","100% (686/686)","100% (686/686)","100% (686/686)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0700tw-02-14145","clueweb12-0700tw-02-14145","143","30","0","10","36e8h1","9JYuOas69GljhGU16LK_hYOZjTU=","x"
"3ZLW647WALA3TXGBCCVHWXU6P5G32L","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:06 PDT 2018","2","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 06:30:23 PDT 2018","","","3WT783CTPCWOHUAKE04VFDXRR9VCBA","A33MF851P56BFH","Submitted","Thu Mar 29 07:20:13 PDT 2018","Thu Mar 29 07:20:50 PDT 2018","Sun Apr 01 07:20:50 PDT 2018","","","","37","100% (215/215)","100% (215/215)","100% (215/215)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-1516wb-35-13078","clueweb12-1516wb-35-13078","143","60","0","40","36e8h1","tSiSCFNmu8AqoLNdAn2xN7VF_54=","x"
"3VDVA3ILIDUXYOA3ON2NA89A1471GA","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:36 PDT 2018","","","37WLF8U1WQ50UG5DAM4LSGO7IE0K6B","A1T79J0XQXDDGC","Submitted","Wed Mar 28 15:05:01 PDT 2018","Wed Mar 28 15:09:27 PDT 2018","Sat Mar 31 15:09:27 PDT 2018","","","","266","100% (35/35)","100% (35/35)","100% (35/35)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0705wb-24-01196","clueweb12-0705wb-24-01196","143","70","1","50","36e8h1","Vx7ZE-0mcvJauvcFCrdAfVC2hzw=","x"
"375VMB7D4JY5MAWAU4MLWMNZ5E2ID9","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","1","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:22:15 PDT 2018","","","3J4Q2Z4UTZIKZYIEE91MMWZT5I6QWN","A1XC5OV00MECKQ","Submitted","Wed Mar 28 04:23:17 PDT 2018","Wed Mar 28 04:23:50 PDT 2018","Sat Mar 31 04:23:50 PDT 2018","","","","33","100% (686/686)","100% (686/686)","100% (686/686)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0705wb-27-28636","clueweb12-0705wb-27-28636","143","60","2","40","36e8h1","p8-T3V2TYJzjykMOCiCHg2MSp7Y=","x"
"371DNNCG44HJETGU78A9O1B754KT8U","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:07 PDT 2018","1","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:22:07 PDT 2018","","","3BF51CHDTWPEEFIQ2CL76NYODQW0H0","A33MF851P56BFH","Submitted","Wed Mar 28 04:23:07 PDT 2018","Wed Mar 28 04:25:59 PDT 2018","Sat Mar 31 04:25:59 PDT 2018","","","","172","100% (215/215)","100% (215/215)","100% (215/215)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-1516wb-63-15878","clueweb12-1516wb-63-15878","143","80","0","30","36e8h1","e3JPRFbFbZkAmXX3cP5jVc_lQqE=","x"
"3L2OEKSTW9PFVFFOHEX8WI3MK62Y8O","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:07 PDT 2018","1","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:22:07 PDT 2018","","","3RSDURM96B1ZR0N9KJOADCVVXNKYEK","A1XC5OV00MECKQ","Submitted","Wed Mar 28 04:33:58 PDT 2018","Wed Mar 28 04:42:36 PDT 2018","Sat Mar 31 04:42:36 PDT 2018","","","","518","100% (686/686)","100% (686/686)","100% (686/686)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-1602wb-08-03585","clueweb12-1602wb-08-03585","143","30","1","20","36e8h1","59ShVtScD2uPJfbd_7Jcpq2FoZk=","x"
"36MUZ9VAE6HT65UOYLWUB7P7DLVDEV","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:17 PDT 2018","1","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:22:17 PDT 2018","","","3W92K5RLWVWIRNZB478N2JLO2DL5VJ","A1XC5OV00MECKQ","Submitted","Wed Mar 28 04:39:20 PDT 2018","Wed Mar 28 04:46:51 PDT 2018","Sat Mar 31 04:46:51 PDT 2018","","","","451","100% (686/686)","100% (686/686)","100% (686/686)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole.","clueweb12-0000wb-67-19255","clueweb12-0000wb-67-19255","143","50","2","30","36e8h1","knRU5IGFtxRcgoTHeYLQIvHBCUY=","x"
"3VJ4PFXFJ3MCXUOY4BKXPO34E6SAU7","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:17 PDT 2018","2","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 05:24:59 PDT 2018","","","31IBVUNM9TEATKS0AJLWOVC1R74FVH","A1XC5OV00MECKQ","Submitted","Wed Mar 28 05:25:12 PDT 2018","Wed Mar 28 05:26:51 PDT 2018","Sat Mar 31 05:26:51 PDT 2018","","","","99","100% (686/686)","100% (686/686)","100% (686/686)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole.","clueweb12-0000wb-84-05280","clueweb12-0000wb-84-05280","143","30","2","20","36e8h1","mmqqmNjxQDXJ-XIZ44Jitmki420=","x"
