"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"306W7JMRYYDJI7MD7MJOO75LZXF8BE","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:12 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:12 PDT 2018","","","37C0GNLMHGISGAZ3I5IYO3THY1ID6Y","A2IG18D6M0GNUZ","Submitted","Wed Mar 28 03:48:40 PDT 2018","Wed Mar 28 03:49:04 PDT 2018","Sat Mar 31 03:49:04 PDT 2018","","","","24","100% (243/243)","100% (243/243)","100% (243/243)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1810wb-79-26168","clueweb12-1810wb-79-26168","141","10","0","10","2trr62","XaczF06meEzIepYdTlYnWAcADe4=","x"
"307L9TDWJY7ZIJ54YVT1OLX40013N6","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:14 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:14 PDT 2018","","","3S06PH7KSSJX9OY6CZ6HT720QQ1D1Z","A33MF851P56BFH","Submitted","Wed Mar 28 03:44:26 PDT 2018","Wed Mar 28 03:57:45 PDT 2018","Sat Mar 31 03:57:45 PDT 2018","","","","799","100% (310/310)","100% (310/310)","100% (310/310)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1902wb-40-25410","clueweb12-1902wb-40-25410","141","60","0","40","2trr62","RmgeBAeUi-fElnQpXRWyZITdu2I=","x"
"30EV7DWJTVASR1W0OZ0AC47VEA6Y6U","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:15 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:15 PDT 2018","","","3LKC68YZ3BIHEM5YZW9IXR4TQHCOW1","A33MF851P56BFH","Submitted","Wed Mar 28 03:22:46 PDT 2018","Wed Mar 28 03:28:48 PDT 2018","Sat Mar 31 03:28:48 PDT 2018","","","","362","100% (310/310)","100% (310/310)","100% (310/310)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0000wb-27-17101","clueweb12-0000wb-27-17101","141","10","0","20","2trr62","kQzT-EWWFs2jF0sop93Aw4TAFIY=","x"
"30IRMPJWDZYQTF53C82HERJGCJCKRM","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:16 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:16 PDT 2018","","","3483FV8BEFY5D01NLGYHSK2D1AT26E","A2IG18D6M0GNUZ","Submitted","Wed Mar 28 03:47:10 PDT 2018","Wed Mar 28 03:47:38 PDT 2018","Sat Mar 31 03:47:38 PDT 2018","","","","28","100% (243/243)","100% (243/243)","100% (243/243)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0005wb-65-06020","clueweb12-0005wb-65-06020","141","10","0","10","2trr62","j95sW3NxJeoa7uvvt3lvi2Eu4rI=","x"
"30P8I9JKOI0F431HE53LDZP10ZU5VF","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:16 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:16 PDT 2018","","","32EYX73OY1O7JV89WOBL9YO1GOLRUE","A33MF851P56BFH","Submitted","Wed Mar 28 03:24:10 PDT 2018","Wed Mar 28 03:30:53 PDT 2018","Sat Mar 31 03:30:53 PDT 2018","","","","403","100% (310/310)","100% (310/310)","100% (310/310)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0707wb-40-26793","clueweb12-0707wb-40-26793","141","70","0","40","2trr62","5OjmTGmVqq_YySUEvEpnGTt1_V4=","x"
"31MCUE39BK1T8ROIBRG6Y1O7ZOF3GY","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:12 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:12 PDT 2018","","","3WYGZ5XF3XU5HE3AHZ7OTLKZ0Z6SK6","A33MF851P56BFH","Submitted","Wed Mar 28 03:25:41 PDT 2018","Wed Mar 28 03:32:20 PDT 2018","Sat Mar 31 03:32:20 PDT 2018","","","","399","100% (310/310)","100% (310/310)","100% (310/310)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1807wb-48-26345","clueweb12-1807wb-48-26345","141","80","0","20","2trr62","sbVU9Axou1AmrQYVhW35n9duxs0=","x"
"31SIZS5W59UC4I3YPDMEADVPBP4QRK","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:24 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:24 PDT 2018","","","3E337GFOLAN3ZFFMJC5NWZI06JHGNF","A33MF851P56BFH","Submitted","Wed Mar 28 03:20:47 PDT 2018","Wed Mar 28 03:22:41 PDT 2018","Sat Mar 31 03:22:41 PDT 2018","","","","114","100% (310/310)","100% (310/310)","100% (310/310)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1314wb-43-12089","clueweb12-1314wb-43-12089","141","80","1","80","2trr62","nrPnyo-_oYrf4682J1ClJl2L8XE=","x"
"32TMVRKDGNDZX814S791GTZFP5Y848","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:11 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:11 PDT 2018","","","3VA45EW49O2ODLPV28KX41EZU441OG","A33MF851P56BFH","Submitted","Wed Mar 28 03:23:45 PDT 2018","Wed Mar 28 03:29:46 PDT 2018","Sat Mar 31 03:29:46 PDT 2018","","","","361","100% (310/310)","100% (310/310)","100% (310/310)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1616wb-62-10135","clueweb12-1616wb-62-10135","141","20","0","40","2trr62","DBS7QHPHN97QVE8BVA3ZQ7JMWF0=","x"
"32XN26MTXZYDDR3M3VV39VV8STHL0R","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:18 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:18 PDT 2018","","","3EWIJTFFVPM2U5ROCBD1LK1BLARE0L","A33MF851P56BFH","Submitted","Wed Mar 28 03:21:00 PDT 2018","Wed Mar 28 03:25:19 PDT 2018","Sat Mar 31 03:25:19 PDT 2018","","","","259","100% (310/310)","100% (310/310)","100% (310/310)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0104wb-38-26951","clueweb12-0104wb-38-26951","141","80","1","90","2trr62","rQGpCvvPdoO5n2DbqcMIK8r_uPk=","x"
"35A1YQPVFEVAIXHHFY42YAZ7SXY5II","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:13 PDT 2018","1","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:11:13 PDT 2018","","","32SCWG5HIIJ1572TNE9TOXA6CKNP6Q","A1XC5OV00MECKQ","Submitted","Wed Mar 28 03:54:07 PDT 2018","Wed Mar 28 04:06:16 PDT 2018","Sat Mar 31 04:06:16 PDT 2018","","","","729","100% (783/783)","100% (783/783)","100% (783/783)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1813wb-66-17092","clueweb12-1813wb-66-17092","141","70","2","30","2trr62","0KuPhZfYC61OkzBUZCqViDJJCYU=","x"
