"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3YZ7A3YHR58ZCBKDKAYG2C5U1UYS5T","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:56:01 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:56:01 PDT 2018","","","3M23Y66PO3MYIZILFVDNJ2FHZ4M6SF","A39N0WW02VT0MB","Submitted","Wed Mar 28 03:13:29 PDT 2018","Wed Mar 28 03:14:03 PDT 2018","Sat Mar 31 03:14:03 PDT 2018","","","","34","100% (327/327)","100% (327/327)","100% (327/327)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0000wb-19-14220","clueweb12-0000wb-19-14220","138","30","0","30","37a7l0","HxcYF263mVrbWdCcD-r7g4rRvwo=","x"
"3NRZ1LDP7WL06XOAZH12WB7EF9ZZPR","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:56:04 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:56:04 PDT 2018","","","3FTYUGLFSV0WX6ZPDM8TWXFH26Z5D2","A2IG18D6M0GNUZ","Submitted","Wed Mar 28 02:59:10 PDT 2018","Wed Mar 28 03:00:21 PDT 2018","Sat Mar 31 03:00:21 PDT 2018","","","","71","100% (253/253)","100% (253/253)","100% (253/253)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0408wb-38-10341","clueweb12-0408wb-38-10341","138","50","1","40","37a7l0","JhXQOMPHcaHqvGztXppFBZJ7erQ=","x"
"34OWYT6U3WWTJKJTIOHJAQ49ESG9IA","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:55:55 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:55:55 PDT 2018","","","35L9RVQFCPXUU1U60JZRVUMVTFMUHJ","A2IG18D6M0GNUZ","Submitted","Wed Mar 28 03:14:35 PDT 2018","Wed Mar 28 03:17:21 PDT 2018","Sat Mar 31 03:17:21 PDT 2018","","","","166","100% (253/253)","100% (253/253)","100% (253/253)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-1413wb-22-11640","clueweb12-1413wb-22-11640","138","10","0","10","37a7l0","fde2tLCab3PiM5rbMVqPXqXoTug=","x"
"3UOMW19E6DLJ5UVHNO8GN71CFRDC5K","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:56:04 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:56:04 PDT 2018","","","31EUONYN2WI4ZX5T9M4MBPLFJ89OVQ","A33MF851P56BFH","Submitted","Wed Mar 28 03:14:41 PDT 2018","Wed Mar 28 03:15:15 PDT 2018","Sat Mar 31 03:15:15 PDT 2018","","","","34","100% (431/431)","100% (431/431)","100% (431/431)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0408wb-39-34101","clueweb12-0408wb-39-34101","138","80","1","60","37a7l0","gkq4e_shf04xtWjv5-mej1zuanA=","x"
"3LN50BUKPVQG1876KGATOWWG00RPLY","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:56:01 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:56:01 PDT 2018","","","3JZQSN0I3RPRBN25LOMAOU9R4STFG5","A33MF851P56BFH","Submitted","Wed Mar 28 02:59:39 PDT 2018","Wed Mar 28 03:00:26 PDT 2018","Sat Mar 31 03:00:26 PDT 2018","","","","47","100% (431/431)","100% (431/431)","100% (431/431)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0000wb-68-06883","clueweb12-0000wb-68-06883","138","70","1","60","37a7l0","Ng0Eh86Kx1F6sOGmlHdSQ_SuP88=","x"
"3DIIW4IV8PASMEDH1TLSTITTS024I9","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:55:55 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:55:55 PDT 2018","","","39LOEL67OTKH2WGUIV9KV83WDJC385","A33MF851P56BFH","Submitted","Wed Mar 28 03:10:03 PDT 2018","Wed Mar 28 03:13:36 PDT 2018","Sat Mar 31 03:13:36 PDT 2018","","","","213","100% (431/431)","100% (431/431)","100% (431/431)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-1414wb-22-04954","clueweb12-1414wb-22-04954","138","80","1","60","37a7l0","rqmBod56zCa1ZUop6_B9oEyd_so=","x"
"3RKHNXPHGWBI97XKG2XMJ260JHEUKW","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:56:03 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:56:03 PDT 2018","","","337RC3OW06HWTC2WWUOUJ8HLO33LV5","A33MF851P56BFH","Submitted","Wed Mar 28 03:03:12 PDT 2018","Wed Mar 28 03:04:04 PDT 2018","Sat Mar 31 03:04:04 PDT 2018","","","","52","100% (431/431)","100% (431/431)","100% (431/431)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0408wb-69-17748","clueweb12-0408wb-69-17748","138","80","1","60","37a7l0","E7aW76uvAkq9LMRahaJXoeqcm4A=","x"
"3ZLW647WALA3TXGBCCVHWXU6P4923B","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:56:02 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:56:02 PDT 2018","","","3IKZ72A5B5VXLFJR8SZ5EEIO54GFNE","A39N0WW02VT0MB","Submitted","Wed Mar 28 03:09:53 PDT 2018","Wed Mar 28 03:10:27 PDT 2018","Sat Mar 31 03:10:27 PDT 2018","","","","34","100% (327/327)","100% (327/327)","100% (327/327)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0000wb-78-12440","clueweb12-0000wb-78-12440","138","40","0","30","37a7l0","FR232dhvY7PWlFcSLi0kHKw8RAY=","x"
"3RZS0FBRWKPNY4D073HULD6T6RDPCI","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:55:55 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:55:55 PDT 2018","","","3WI0P0II627L2TXNATLWZYKDUOPRD3","A33MF851P56BFH","Submitted","Wed Mar 28 03:13:34 PDT 2018","Wed Mar 28 03:20:02 PDT 2018","Sat Mar 31 03:20:02 PDT 2018","","","","388","100% (431/431)","100% (431/431)","100% (431/431)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-1414wb-92-23448","clueweb12-1414wb-92-23448","138","80","0","60","37a7l0","hxQNxy_XjHQsqw79jyQNIK2GimI=","x"
"3NC6WP7WJHZMWBG60GVQP1LSR4YWWT","3MOP54T9IONH3II4G2QAOJQSSZ00YO","38 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:55:55 PDT 2018","1","BatchId:3171489;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:55:55 PDT 2018","","","382M9COHEIUIAR34AIRLARPI1ZUUE3","A39N0WW02VT0MB","Submitted","Wed Mar 28 03:14:25 PDT 2018","Wed Mar 28 03:15:03 PDT 2018","Sat Mar 31 03:15:03 PDT 2018","","","","38","100% (327/327)","100% (327/327)","100% (327/327)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-1501wb-69-04742","clueweb12-1501wb-69-04742","138","20","0","30","37a7l0","tIMyvBatYo2y9Ylg3cATsPx-CwI=","x"
