"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3MXX6RQ9EVKK300LEOBC2FU5EEPP4Y","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:46 PDT 2018","2","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:31:04 PDT 2018","","","3LO69W1SU4SDBFC17ZP8J7EB1OALGB","AH4SMMFHDHK1L","Rejected","Wed Mar 28 02:09:27 PDT 2018","Wed Mar 28 02:10:00 PDT 2018","Sat Mar 31 02:10:00 PDT 2018","","Wed Mar 28 15:31:04 PDT 2018","x","33","93% (3563/3816)","93% (3563/3816)","93% (3563/3816)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-0000wb-02-07382","clueweb12-0000wb-02-07382","127","90","0","90","2uo5qg","YivOEsLq2vWwRiB9yFn4xi6MRcg=","","x"
"3IYI9285WSFRCTA2CQCAOHKHXS0CJY","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:46 PDT 2018","2","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:31:04 PDT 2018","","","340UGXU9DZGZC2PQ58GVAVD41UOVU1","A1XA2WZVXTTLOI","Rejected","Wed Mar 28 01:35:10 PDT 2018","Wed Mar 28 01:35:44 PDT 2018","Sat Mar 31 01:35:44 PDT 2018","","Wed Mar 28 15:31:04 PDT 2018","x","34","52% (365/707)","52% (365/707)","52% (365/707)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-0000wb-14-02994","clueweb12-0000wb-14-02994","127","70","1","80","2uo5qg","AD6need8Whz2pAY08JBhfmCl7fk=","","x"
"3IYI9285WSFRCTA2CQCAOHKHXS0CJY","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:46 PDT 2018","2","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:31:04 PDT 2018","","","3YMU66OBIONBPJTBGEAARFL4KCYGH6","A3B67I3A0YR2D","Submitted","Wed Mar 28 18:49:07 PDT 2018","Wed Mar 28 18:50:09 PDT 2018","Sat Mar 31 18:50:09 PDT 2018","","","","62","0% (0/87)","0% (0/87)","0% (0/87)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-0000wb-14-02994","clueweb12-0000wb-14-02994","127","40","0","50","2uo5qg","AD6need8Whz2pAY08JBhfmCl7fk=","","x"
"3IKDQS3DQEFVHIQWU8RACG5HKDBCIM","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:46 PDT 2018","1","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:46:46 PDT 2018","","","3WMOAN2SRCCMHC5H8749W0LATX6VNI","A1XZTIJD9WBHLJ","Submitted","Tue Mar 27 21:11:24 PDT 2018","Tue Mar 27 21:11:46 PDT 2018","Fri Mar 30 21:11:46 PDT 2018","","","","22","46% (221/483)","46% (221/483)","46% (221/483)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-0001wb-05-19132","clueweb12-0001wb-05-19132","127","80","2","60","2uo5qg","iFv2NLua3ZXaUa5RusYjTcKkk_Y=","","x"
"3V0TR1NRVAHDGWUJP5TFCK5AFSPA43","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:47 PDT 2018","2","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:31:04 PDT 2018","","","33CID571058CH30DCKIO0DP2XJ53LL","AH4SMMFHDHK1L","Rejected","Wed Mar 28 02:01:41 PDT 2018","Wed Mar 28 02:02:03 PDT 2018","Sat Mar 31 02:02:03 PDT 2018","","Wed Mar 28 15:31:04 PDT 2018","x","22","93% (3563/3816)","93% (3563/3816)","93% (3563/3816)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-0001wb-70-31763","clueweb12-0001wb-70-31763","127","90","0","90","2uo5qg","AjeA6Ch5zFxmn123BZ_wh19Dzak=","","x"
"3V0TR1NRVAHDGWUJP5TFCK5AFSPA43","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:47 PDT 2018","2","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:31:04 PDT 2018","","","3OF2M9AATH32IQPOCR1WPEH2NIOZK8","A3B67I3A0YR2D","Submitted","Wed Mar 28 18:04:38 PDT 2018","Wed Mar 28 18:06:18 PDT 2018","Sat Mar 31 18:06:18 PDT 2018","","","","100","0% (0/87)","0% (0/87)","0% (0/87)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-0001wb-70-31763","clueweb12-0001wb-70-31763","127","50","0","50","2uo5qg","AjeA6Ch5zFxmn123BZ_wh19Dzak=","","x"
"37S0QRNUFBV0G9O64AZEX5FKRQL884","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:47 PDT 2018","1","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:46:47 PDT 2018","","","3BWI6RSP7HOGCGR8XAYA0ZBYTNAE7W","A1XZTIJD9WBHLJ","Submitted","Tue Mar 27 23:03:17 PDT 2018","Tue Mar 27 23:03:41 PDT 2018","Fri Mar 30 23:03:41 PDT 2018","","","","24","46% (221/483)","46% (221/483)","46% (221/483)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-0001wb-76-09320","clueweb12-0001wb-76-09320","127","90","2","60","2uo5qg","eL36AG7sMl252LS-I6DS_XQB1go=","","x"
"3I01FDIL6MN1BPI8511T96GIGHQ2D1","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:42 PDT 2018","1","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:46:42 PDT 2018","","","3QEMNNSB2YEBKAD81FNQUHTDTBH7D4","A1XZTIJD9WBHLJ","Submitted","Wed Mar 28 00:34:45 PDT 2018","Wed Mar 28 00:35:30 PDT 2018","Sat Mar 31 00:35:30 PDT 2018","","","","45","46% (221/483)","46% (221/483)","46% (221/483)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-1416wb-59-10009","clueweb12-1416wb-59-10009","127","40","1","30","2uo5qg","oNp6NouAk_e3n9jhapS9BnmHeGQ=","","x"
"391FPZIE4C1R7HWCAHUP6AQ8R03HU8","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:47 PDT 2018","1","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:46:47 PDT 2018","","","3PXX5PX6LYD0OFDMUM849I73RYABAR","A1XZTIJD9WBHLJ","Submitted","Wed Mar 28 00:22:31 PDT 2018","Wed Mar 28 00:23:14 PDT 2018","Sat Mar 31 00:23:14 PDT 2018","","","","43","46% (221/483)","46% (221/483)","46% (221/483)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-0002wb-40-26294","clueweb12-0002wb-40-26294","127","70","1","70","2uo5qg","7Ycl_6DwODZtAdgoFfcbLI7y5M8=","","x"
"33IXYHIZB5X63VW81WCDFOY3GTR2EU","3VY1OMW936J16W194HQA5FGYNFLBUM","27 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:46:42 PDT 2018","2","BatchId:3171319;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:31:04 PDT 2018","","","3Z4XG4ZF496TIUN82KG82OS0KE78X4","AH4SMMFHDHK1L","Rejected","Wed Mar 28 02:03:05 PDT 2018","Wed Mar 28 02:03:32 PDT 2018","Sat Mar 31 02:03:32 PDT 2018","","Wed Mar 28 15:31:04 PDT 2018","x","27","93% (3563/3816)","93% (3563/3816)","93% (3563/3816)","127","2uo5qg","I [23 F] have had pneumonia 3 times within a year. Should I be concerned?","Documents should discuss the risk factors for recurrent lower respiratory tract infections, including diseases that make an individual prone to recurrent infections. Information in the selected documents should be general in nature, and either list risk factors or explain a specific risk factor (e.g. an information pamphlet on HIV/AIDS or TB). ","clueweb12-1500wb-07-04481","clueweb12-1500wb-07-04481","127","90","0","90","2uo5qg","ZVH2eXR7K80NXJqYt000lqHr8ds=","","x"
