"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"32FESTC2NH50Q9LWOPGOVJTSE8YUCC","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:03 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:03 PDT 2018","","","3V0Z7YWSIZFQSQGOMO6P4CICI2GV2S","A1XA2WZVXTTLOI","Approved","Tue Mar 27 21:18:18 PDT 2018","Tue Mar 27 21:18:42 PDT 2018","Fri Mar 30 21:18:42 PDT 2018","Wed Mar 28 01:53:17 PDT 2018","","","24","52% (365/698)","52% (365/698)","52% (365/698)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-1510wb-24-00919","clueweb12-1510wb-24-00919","128","70","2","80","3nugjs","YjUxG-kwMe7DjDTduxJZ2YQSpl8=","","x"
"3QD8LUVX4XD78S6CEK431KMMG9TX5Z","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:10 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:10 PDT 2018","","","3K4J6M3CXF8WFWLXA80IATY07BQGA1","A1XA2WZVXTTLOI","Approved","Tue Mar 27 22:10:49 PDT 2018","Tue Mar 27 22:11:26 PDT 2018","Fri Mar 30 22:11:26 PDT 2018","Wed Mar 28 01:53:16 PDT 2018","","","37","52% (365/698)","52% (365/698)","52% (365/698)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-0000wb-65-07247","clueweb12-0000wb-65-07247","128","90","2","90","3nugjs","ZzQ7fKZB_SHyyhrRB7uUwp-x6a0=","","x"
"3M4KL7H8KV2V1VLXCAT1YHWL7PQ16S","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:03 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:03 PDT 2018","","","34QN5IT0T06LL4HXZ8R1TA5PA6V088","A1XA2WZVXTTLOI","Submitted","Tue Mar 27 21:10:13 PDT 2018","Tue Mar 27 21:10:47 PDT 2018","Fri Mar 30 21:10:47 PDT 2018","","","","34","52% (365/698)","52% (365/698)","52% (365/698)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-1510wb-27-10377","clueweb12-1510wb-27-10377","128","70","2","80","3nugjs","_QECIfwGtqEW5KPleL1SiChm6zk=","","x"
"3VMV5CHJZ8UY78MCQ6MXGES5TMKGTI","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:10 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:10 PDT 2018","","","3CN4LGXD5Y3HZYQGVDCX4QJ4KXDY4Z","A1XA2WZVXTTLOI","Approved","Tue Mar 27 21:10:48 PDT 2018","Tue Mar 27 21:11:35 PDT 2018","Fri Mar 30 21:11:35 PDT 2018","Wed Mar 28 01:53:17 PDT 2018","","","47","52% (365/698)","52% (365/698)","52% (365/698)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-0001wb-42-34887","clueweb12-0001wb-42-34887","128","50","1","50","3nugjs","1vSm9kIzq8nxGlN0ySSWmNGJrYs=","","x"
"36818Z1KV3SSY0BFPROW2FD41SUA3J","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:13 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:13 PDT 2018","","","37M28K1J0RS66YBYIELL76QGZ38AJ0","AZZM966F90AL1","Approved","Tue Mar 27 22:17:05 PDT 2018","Tue Mar 27 22:17:33 PDT 2018","Fri Mar 30 22:17:33 PDT 2018","Wed Mar 28 01:53:17 PDT 2018","","","28","57% (587/1024)","57% (587/1024)","57% (587/1024)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-0706wb-46-21405","clueweb12-0706wb-46-21405","128","10","0","10","3nugjs","esZk34T_NiNOTVLi9FNCd_B30U=","","x"
"3SR6AEG6W588OQGHKIRE9VWLNOEYHN","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:03 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:03 PDT 2018","","","3UWN2HHPUZK6PKODECZ4LD13UTQNSJ","A2XYDJS33I2341","Approved","Tue Mar 27 23:26:47 PDT 2018","Tue Mar 27 23:29:52 PDT 2018","Fri Mar 30 23:29:52 PDT 2018","Wed Mar 28 01:53:18 PDT 2018","","","185","76% (629/826)","76% (629/826)","76% (629/826)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-1511wb-64-18760","clueweb12-1511wb-64-18760","128","30","1","30","3nugjs","wnhC9i9636YTvrrBEDDEyJvUp5Q=","","x"
"3BPP3MA3TCZC4HIGB2UIUKXCMTJELW","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:14 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:14 PDT 2018","","","31UV0MXWNRRD5HFB5094NUVUUAH5IC","A1XA2WZVXTTLOI","Approved","Tue Mar 27 22:09:58 PDT 2018","Tue Mar 27 22:10:49 PDT 2018","Fri Mar 30 22:10:49 PDT 2018","Wed Mar 28 01:53:17 PDT 2018","","","51","52% (365/698)","52% (365/698)","52% (365/698)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-0707wb-88-12148","clueweb12-0707wb-88-12148","128","70","1","60","3nugjs","HEaZu5VcpnCLz46E0RN7r3kShI=","","x"
"33NOQL7T9OEF05PTD0ZRAPCOQZSZ80","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:14 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:14 PDT 2018","","","3ZWFC4W1UVMI0DBJ1ZGMNYNY60NRFU","A2XYDJS33I2341","Approved","Tue Mar 27 23:57:18 PDT 2018","Tue Mar 27 23:57:55 PDT 2018","Fri Mar 30 23:57:55 PDT 2018","Wed Mar 28 01:53:18 PDT 2018","","","37","76% (629/826)","76% (629/826)","76% (629/826)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-0713wb-10-05869","clueweb12-0713wb-10-05869","128","10","0","10","3nugjs","w8ro1oZfN6TFQPFUYrvcfOSxgiU=","","x"
"3R0WOCG21MOAV1RAOLBZFPBAZ8AUDC","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:03 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:03 PDT 2018","","","31JLPPHS2V9KNO3APCYGSUTWSNJO3U","A1XA2WZVXTTLOI","Approved","Tue Mar 27 21:19:14 PDT 2018","Tue Mar 27 21:20:05 PDT 2018","Fri Mar 30 21:20:05 PDT 2018","Wed Mar 28 01:53:18 PDT 2018","","","51","52% (365/698)","52% (365/698)","52% (365/698)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-1516wb-36-29356","clueweb12-1516wb-36-29356","128","50","1","50","3nugjs","lHaKbTWqi10UU04B5tSX5iiFUkg","","x"
"3CVBMEMMXBVP96KGX91EWICOJP6H76","3W850VB9FSTMQ2E586TJTGURZCWK1F","28 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 20:54:14 PDT 2018","1","BatchId:3171323;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 20:54:14 PDT 2018","","","326O153BMJDWTPSION1W0RLUFYGEDS","A2XYDJS33I2341","Approved","Tue Mar 27 23:40:54 PDT 2018","Tue Mar 27 23:41:31 PDT 2018","Fri Mar 30 23:41:31 PDT 2018","Wed Mar 28 01:53:19 PDT 2018","","","37","76% (629/826)","76% (629/826)","76% (629/826)","128","3nugjs","Mononucleosis and cognitive boon","Results should discuss links between cognitive intelligence and mononucleosis (or dexamethasone). It is likely that few results will be returned.","clueweb12-0803wb-64-04078","clueweb12-0803wb-64-04078","128","40","0","30","3nugjs","i558p3Dv2VRM7Luin80FT6wKN2A=","","x"
