"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3TX9T2ZCB9GQQ6LBB3FXO5FA86ZZWJ","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:33:58 PDT 2018","1","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 00:33:58 PDT 2018","","","3HUTX6F6VV2V267RLCKB9KO4MA92OP","AZZM966F90AL1","Submitted","Wed Mar 28 01:51:56 PDT 2018","Wed Mar 28 01:52:19 PDT 2018","Sat Mar 31 01:52:19 PDT 2018","","","","23","75% (587/780)","75% (587/780)","75% (587/780)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-1400tw-36-06073","clueweb12-1400tw-36-06073","133","20","0","30","3g4fiy","UusaKNLqq4soGgME7t7ZII5gM14=","","x"
"3J94SKDEKI4TAM1VNK3R7DJU0RMD5I","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:33:58 PDT 2018","2","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:27:13 PDT 2018","","","3OONKJ5DKDYPQJ7N45DMADR8GGMOBD","A1XA2WZVXTTLOI","Rejected","Wed Mar 28 01:58:41 PDT 2018","Wed Mar 28 01:59:17 PDT 2018","Sat Mar 31 01:59:17 PDT 2018","","Wed Mar 28 15:27:12 PDT 2018","x","36","53% (365/692)","53% (365/692)","53% (365/692)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-1400tw-74-00565","clueweb12-1400tw-74-00565","133","100","1","50","3g4fiy","hUmtqPk6MWwkOHWBowuu2AmBLfg=","","x"
"3O2Y2UIUCQ9TQP0ULD2NX25X9UXKFL","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:33:58 PDT 2018","2","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:27:12 PDT 2018","","","3OJSZ2ATDTBGGXYFM957W55LGVR756","A3S104I5V53HB8","Rejected","Wed Mar 28 02:04:21 PDT 2018","Wed Mar 28 02:04:46 PDT 2018","Sat Mar 31 02:04:46 PDT 2018","","Wed Mar 28 15:27:11 PDT 2018","x","25","36% (261/720)","36% (261/720)","36% (261/720)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-1400wb-14-10240","clueweb12-1400wb-14-10240","133","100","2","100","3g4fiy","t0OoO6iuyJbDUFEXbXkUVeA_-Sc=","","x"
"3XQ4XW3OD9R7DE1Q2RWI452IHK52S0","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:33:59 PDT 2018","1","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 00:33:59 PDT 2018","","","31IBVUNM9TEATKS0AJLWOVC1R78FVL","AZZM966F90AL1","Submitted","Wed Mar 28 01:17:34 PDT 2018","Wed Mar 28 01:17:58 PDT 2018","Sat Mar 31 01:17:58 PDT 2018","","","","24","75% (587/780)","75% (587/780)","75% (587/780)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-1400wb-31-16143","clueweb12-1400wb-31-16143","133","10","0","10","3g4fiy","n9hTfmI3QXUtxtZBJdFw__VVjws=","","x"
"3VDI8GSXAF8F9OUON8B2PIWIF93G8X","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:34:05 PDT 2018","2","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:27:15 PDT 2018","","","3ITXP059PXYA6UXSZE7CS6KMLAYJSQ","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 01:51:40 PDT 2018","Wed Mar 28 01:51:54 PDT 2018","Sat Mar 31 01:51:54 PDT 2018","","Wed Mar 28 15:27:15 PDT 2018","x","14","0% (1/1022)","0% (1/1022)","0% (1/1022)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-0000tw-17-10703","clueweb12-0000tw-17-10703","133","80","1","90","3g4fiy","93L1Zmb6LMNd95r3TobF7PA4VNw=","","x"
"3LOJFQ4BOXUWS5MYU77X922CXHHKDA","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:33:58 PDT 2018","1","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 00:33:58 PDT 2018","","","39PAAFCODNFKCPA153QL5ZR2IGJVTC","AZZM966F90AL1","Submitted","Wed Mar 28 01:57:14 PDT 2018","Wed Mar 28 01:57:39 PDT 2018","Sat Mar 31 01:57:39 PDT 2018","","","","25","75% (587/780)","75% (587/780)","75% (587/780)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-1400wb-65-13725","clueweb12-1400wb-65-13725","133","10","0","10","3g4fiy","YEnX1ZnMQSN-TdEhaGfnHRn2-X8=","","x"
"3XU9MCX6VORVCZ1DN2WDEVXMVIM2RC","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:33:58 PDT 2018","2","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:27:12 PDT 2018","","","32Q90QCQ1T047VYSG4NJ44GKZ8REKL","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 02:15:59 PDT 2018","Wed Mar 28 02:16:15 PDT 2018","Sat Mar 31 02:16:15 PDT 2018","","Wed Mar 28 15:27:11 PDT 2018","x","16","0% (1/1022)","0% (1/1022)","0% (1/1022)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-1401wb-15-16677","clueweb12-1401wb-15-16677","133","70","1","60","3g4fiy","hNJz47b4ClK0h5k37Pyofsif7vE=","","x"
"32L724R85LZEB7Z0ZDDGWG4OJWVIPB","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:34:06 PDT 2018","1","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 00:34:06 PDT 2018","","","3YGXWBAF71W4WVPBZLU87ZRLHAN4CR","AZZM966F90AL1","Submitted","Wed Mar 28 02:03:36 PDT 2018","Wed Mar 28 02:04:03 PDT 2018","Sat Mar 31 02:04:03 PDT 2018","","","","27","75% (587/780)","75% (587/780)","75% (587/780)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-0000wb-76-38390","clueweb12-0000wb-76-38390","133","60","1","60","3g4fiy","zn4FN8TNyAPzhq311p4cVQgJx-w=","","x"
"366FYU4PTG41KB0YQ2IHFKKXXTIKE3","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:33:58 PDT 2018","2","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:27:12 PDT 2018","","","3BXQMRHWK0DGMFVHRGF4NZURA1GMUF","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 02:17:29 PDT 2018","Wed Mar 28 02:17:41 PDT 2018","Sat Mar 31 02:17:41 PDT 2018","","Wed Mar 28 15:27:12 PDT 2018","x","12","0% (1/1022)","0% (1/1022)","0% (1/1022)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-1401wb-30-08712","clueweb12-1401wb-30-08712","133","90","1","80","3g4fiy","Z-4zJ1WNJ2vI83ebwNXaozqaEgM=","","x"
"3HKIF5DF6YCFNTDYS0HGPERTZFLG9M","3U729HRE5ATG0R8K561EFD5PDQVEMX","33 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 00:34:06 PDT 2018","1","BatchId:3171445;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 00:34:06 PDT 2018","","","3QRYMNZ7FZW74K1S3C4UVIXPWDINTO","AZZM966F90AL1","Submitted","Wed Mar 28 02:09:15 PDT 2018","Wed Mar 28 02:09:39 PDT 2018","Sat Mar 31 02:09:39 PDT 2018","","","","24","75% (587/780)","75% (587/780)","75% (587/780)","133","3g4fiy","My wife has been having serious stomach pains and cramps, nausea, vomiting, diarrhea... they (hospital and PCP) are calling it IBS but we think it's something more. Can somebody please help us and tell us what our next steps should be?","The question the user is asking here is very broad, and hence a wide variety of results are applicable. Acceptable results should discuss conditions, or a list of conditions, that cause chronic gastrointestinal discomfort (nausea, vomiting, constipation etc.). Results that discuss the side effects of medications are also acceptable if they include: clonazepam, hydroxyzine pamoate, or ranitidine.","clueweb12-0000wb-90-19694","clueweb12-0000wb-90-19694","133","10","0","10","3g4fiy","FLN32D0Wa4Qj9mvB0V955AHBUBY=","","x"
