"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3UY4PIS8QR038GRPBRFI0SI72FLN1U","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:09 PDT 2018","1","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:10:09 PDT 2018","","","3V5Q80FXIY66GHE52E0JLHQTRJH32Z","A1T1FK3P2N408U","Submitted","Wed Mar 28 02:39:31 PDT 2018","Wed Mar 28 02:40:06 PDT 2018","Sat Mar 31 02:40:06 PDT 2018","","","","35","79% (538/677)","79% (538/677)","79% (538/677)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-0410wb-75-03872","clueweb12-0410wb-75-03872","137","50","2","20","2czo83","AjAxj82PDAwGMlT5_jtYimMzO38=","","x"
"3D1TUISJWIFR3C7WGZCA6MRNRDPIU9","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:10 PDT 2018","1","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:10:10 PDT 2018","","","3U4J9857OFQI5DFONJWKZR5DQRH7BB","A1T1FK3P2N408U","Submitted","Wed Mar 28 02:48:45 PDT 2018","Wed Mar 28 02:49:22 PDT 2018","Sat Mar 31 02:49:22 PDT 2018","","","","37","79% (538/677)","79% (538/677)","79% (538/677)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-0411wb-05-08726","clueweb12-0411wb-05-08726","137","40","1","20","2czo83","LLiG2Z4mbzNMbSDqIMW7Rl_v4C0=","","x"
"3HYV4299H0BHPAYXHDLEPFB62TQ8EA","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:10 PDT 2018","2","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:18:54 PDT 2018","","","3JWH6J9I9TS78Y7B3QD9VOR3Q6MNB2","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 02:53:06 PDT 2018","Wed Mar 28 02:53:19 PDT 2018","Sat Mar 31 02:53:19 PDT 2018","","Wed Mar 28 15:18:53 PDT 2018","x","13","0% (1/1022)","0% (1/1022)","0% (1/1022)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-0411wb-10-07406","clueweb12-0411wb-10-07406","137","90","1","60","2czo83","vF2b-KOooC0ky5cO3pmTrkosDU4=","","x"
"3P6ENY9P79BMYQ1CG05BN72XX5NIH8","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:05 PDT 2018","1","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:10:05 PDT 2018","","","3M0NZ3JDP2DZ074L54XQNPYKQO85Z0","A2XYDJS33I2341","Submitted","Wed Mar 28 02:52:50 PDT 2018","Wed Mar 28 02:59:03 PDT 2018","Sat Mar 31 02:59:03 PDT 2018","","","","373","79% (629/796)","79% (629/796)","79% (629/796)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-1413wb-00-14223","clueweb12-1413wb-00-14223","137","70","1","60","2czo83","ECfXS7dUOvZLRbXn0uehPaP2Yvo=","","x"
"3K3G488TR2NNZV50S69B7CQTJ6D5QH","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:05 PDT 2018","2","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:18:54 PDT 2018","","","3GLB5JMZFYAUD3O9UIRK0U66SFCGDU","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 02:54:05 PDT 2018","Wed Mar 28 02:54:15 PDT 2018","Sat Mar 31 02:54:15 PDT 2018","","Wed Mar 28 15:18:54 PDT 2018","x","10","0% (1/1022)","0% (1/1022)","0% (1/1022)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-1413wb-78-23885","clueweb12-1413wb-78-23885","137","70","1","80","2czo83","6vxGTZnNwa4vHCEduUD3Kvt3DLQ=","","x"
"3K3G488TR2NNZV50S69B7CQTJ6D5QH","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:05 PDT 2018","2","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:18:54 PDT 2018","","","3VZLGYJEYMP82QOVBAGLF8P4JR5XZX","A3B67I3A0YR2D","Submitted","Wed Mar 28 18:13:32 PDT 2018","Wed Mar 28 18:15:17 PDT 2018","Sat Mar 31 18:15:17 PDT 2018","","","","105","0% (0/50)","0% (0/50)","0% (0/50)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-1413wb-78-23885","clueweb12-1413wb-78-23885","137","50","0","50","2czo83","6vxGTZnNwa4vHCEduUD3Kvt3DLQ=","","x"
"31J7RYECZL5DKGO4ZEZ3N0EIXKLL1Q","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:10 PDT 2018","2","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:18:54 PDT 2018","","","3MRNMEIQW6LAZV2A59O0DMBEOWYLD5","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 02:54:15 PDT 2018","Wed Mar 28 02:54:24 PDT 2018","Sat Mar 31 02:54:24 PDT 2018","","Wed Mar 28 15:18:54 PDT 2018","x","9","0% (1/1022)","0% (1/1022)","0% (1/1022)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-0411wb-33-08871","clueweb12-0411wb-33-08871","137","70","1","80","2czo83","5A0HT3JPRY2qiy8naBpWxekiTxo=","","x"
"36FQTHX3Z36XHAG7V5OSXQXAJAL3BD","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:10 PDT 2018","2","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:18:54 PDT 2018","","","3MYYFCXHJ4MHD75G17QRXQC0F2HG4F","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 02:30:38 PDT 2018","Wed Mar 28 02:30:56 PDT 2018","Sat Mar 31 02:30:56 PDT 2018","","Wed Mar 28 15:18:53 PDT 2018","x","18","0% (1/1022)","0% (1/1022)","0% (1/1022)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-0411wb-57-28404","clueweb12-0411wb-57-28404","137","80","2","60","2czo83","LY50mKuMCvQ4QzdrM2yW-4LIMT0=","","x"
"37SDSEDIN9HI594L5PQZIVSCDKM81R","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:05 PDT 2018","1","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 02:10:05 PDT 2018","","","37QW5D2ZRH1LMD198AAL3GB85Z6S8H","A1T1FK3P2N408U","Submitted","Wed Mar 28 02:17:49 PDT 2018","Wed Mar 28 02:18:29 PDT 2018","Sat Mar 31 02:18:29 PDT 2018","","","","40","79% (538/677)","79% (538/677)","79% (538/677)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-1414wb-91-37585","clueweb12-1414wb-91-37585","137","70","1","50","2czo83","5--JUW3dNhTuDR_boI2gorDcUTI=","","x"
"3WGZLY9VCH1CX4KXLIAUJXTL2HP8DH","3POY5Z28G5IH4R2GP49UYPWBNRISY2","37 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 02:10:10 PDT 2018","2","BatchId:3171475;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:18:54 PDT 2018","","","36U2A8VAG2E2D0FJG5ZDB780HKXYKL","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 02:32:26 PDT 2018","Wed Mar 28 02:32:45 PDT 2018","Sat Mar 31 02:32:45 PDT 2018","","Wed Mar 28 15:18:54 PDT 2018","x","19","0% (1/1022)","0% (1/1022)","0% (1/1022)","137","2czo83","5-Year Old Girl, Puzzling Symptoms & Blood Tests","Documents should discuss the association between high TSH and/or low iron and fatigue and/or recurrent skin lesions (rash). The question the results must attempt to answer is multifaceted and contains the results of laboratory investigations and a number of symptoms, hence a broad variety of results are acceptable. ","clueweb12-0412wb-00-33909","clueweb12-0412wb-00-33909","137","60","2","70","2czo83","u9xSnYQUA7XlauWPmzlBs0BJjHE=","","x"
