"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3NSCTNUR2Z2VCFYJ3ACPHCBOFP0A5Q","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:53 PDT 2018","3","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:41:53 PDT 2018","","","3R08VXYT7DAATGDZIASGM5IY0SH7W9","A3RYO4RE80IJ84","Rejected","Wed Mar 28 04:36:47 PDT 2018","Wed Mar 28 04:37:01 PDT 2018","Sat Mar 31 04:37:01 PDT 2018","","Wed Mar 28 07:06:45 PDT 2018","give consistent results regardless the given input. clearly the worker is not giving enough effort","14","0% (0/305)","0% (0/305)","0% (0/305)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1501wb-89-30611","clueweb12-1501wb-89-30611","145","60","1","50","2s7f67","2CZk5HVduA-QbMTj3x7_TQgNz_4=","","x"
"3NSCTNUR2Z2VCFYJ3ACPHCBOFP0A5Q","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:53 PDT 2018","3","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:41:53 PDT 2018","","","3VNL7UK1XGYVGSOB5OLHNDOGUN2FTH","AZZM966F90AL1","Rejected","Wed Mar 28 07:08:03 PDT 2018","Wed Mar 28 07:08:28 PDT 2018","Sat Mar 31 07:08:28 PDT 2018","","Thu Mar 29 05:41:53 PDT 2018","We revised the quality of your work as you failed all the honeypots we put in our HITs: this triggered the revision which made us manually  and carefully assess your work.","25","91% (587/644)","91% (587/644)","91% (587/644)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1501wb-89-30611","clueweb12-1501wb-89-30611","145","20","1","30","2s7f67","2CZk5HVduA-QbMTj3x7_TQgNz_4","","x"
"3XD2A6FGFN9IDYMPN0BXESAWNRPS9U","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:52 PDT 2018","4","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:44:36 PDT 2018","","","32N49TQG3HXFXTBSZ3Z4AU1AUS2VAX","A3S104I5V53HB8","Rejected","Wed Mar 28 06:48:16 PDT 2018","Wed Mar 28 06:58:54 PDT 2018","Sat Mar 31 06:58:54 PDT 2018","","Wed Mar 28 07:15:34 PDT 2018","the worker produced random results which is far from our expectation. It is obvious that the worker did not pay enough attention on our requirement","638","36% (261/720)","36% (261/720)","36% (261/720)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1406wb-04-13528","clueweb12-1406wb-04-13528","145","100","2","100","2s7f67","PcRveL_4yreJEQm1afTJ16ml1lQ=","","x"
"3XD2A6FGFN9IDYMPN0BXESAWNRPS9U","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:52 PDT 2018","4","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:44:36 PDT 2018","","","38BQUHLA9XFL9ABKVU3VOT22SFFMOP","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:48:50 PDT 2018","Wed Mar 28 04:49:05 PDT 2018","Sat Mar 31 04:49:05 PDT 2018","","Wed Mar 28 06:44:36 PDT 2018","x","15","0% (1/1022)","0% (1/1022)","0% (1/1022)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1406wb-04-13528","clueweb12-1406wb-04-13528","145","70","2","80","2s7f67","PcRveL_4yreJEQm1afTJ16ml1lQ=","","x"
"3XD2A6FGFN9IDYMPN0BXESAWNRPS9U","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:52 PDT 2018","4","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:44:36 PDT 2018","","","3XUHV3NRVLDD9M4RZIRJNIUFUZV5HG","AZ7GSYRVDR23N","Rejected","Wed Mar 28 07:17:55 PDT 2018","Wed Mar 28 07:23:10 PDT 2018","Sat Mar 31 07:23:10 PDT 2018","","Wed Mar 28 07:28:56 PDT 2018","Produced random results that clearly shows lack of attempt on satisfying the requirements.","315","48% (284/591)","48% (284/591)","48% (284/591)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1406wb-04-13528","clueweb12-1406wb-04-13528","145","50","1","50","2s7f67","PcRveL_4yreJEQm1afTJ16ml1lQ=","","x"
"34D9ZRXCYR9WIHWUF6PXANLGT97SA9","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:52 PDT 2018","2","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:44:36 PDT 2018","","","3PM8NZGV8ZVZOYN4OEX8OFD0EKGQXK","A2SKH7WZUEDGGI","Rejected","Wed Mar 28 04:45:47 PDT 2018","Wed Mar 28 04:48:28 PDT 2018","Sat Mar 31 04:48:28 PDT 2018","","Wed Mar 28 06:44:36 PDT 2018","x","161","48% (151/312)","48% (151/312)","48% (151/312)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1406wb-39-08841","clueweb12-1406wb-39-08841","145","60","1","50","2s7f67","7Hg8K0UdU9h_3Zkw1VAyaW7WUxU=","","x"
"3MVY4USGB62BOZFSRUHARL9Z6HCSID","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:55 PDT 2018","3","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:41:53 PDT 2018","","","32EYX73OY1O7JV89WOBL9YO1GO1RUU","AH4SMMFHDHK1L","Rejected","Wed Mar 28 04:43:00 PDT 2018","Wed Mar 28 04:43:38 PDT 2018","Sat Mar 31 04:43:38 PDT 2018","","Wed Mar 28 06:44:37 PDT 2018","x","38","93% (3563/3816)","93% (3563/3816)","93% (3563/3816)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease.","clueweb12-0000wb-02-07340","clueweb12-0000wb-02-07340","145","100","0","100","2s7f67","UoHbFYPDtn6uRc9fREOp1PP14jE=","","x"
"3MVY4USGB62BOZFSRUHARL9Z6HCSID","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:55 PDT 2018","3","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:41:53 PDT 2018","","","3SKEMFQBZ4KNYUO1311JCUKYO6WK8X","AZZM966F90AL1","Rejected","Wed Mar 28 06:53:17 PDT 2018","Wed Mar 28 06:53:30 PDT 2018","Sat Mar 31 06:53:30 PDT 2018","","Thu Mar 29 05:41:53 PDT 2018","We revised the quality of your work as you failed all the honeypots we put in our HITs: this triggered the revision which made us manually  and carefully assess your work.","13","91% (587/644)","91% (587/644)","91% (587/644)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease.","clueweb12-0000wb-02-07340","clueweb12-0000wb-02-07340","145","10","0","10","2s7f67","UoHbFYPDtn6uRc9fREOp1PP14jE=","","x"
"3ZFRE2BDQ9T5F6Q1L8BJQOTHH9GZXP","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:52 PDT 2018","2","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:26:26 PDT 2018","","","3W92K5RLWVWIRNZB478N2JLO2DN5VL","A2XYDJS33I2341","Rejected","Wed Mar 28 04:50:50 PDT 2018","Wed Mar 28 05:04:19 PDT 2018","Sat Mar 31 05:04:19 PDT 2018","","Thu Mar 29 05:26:26 PDT 2018","We revised the quality of your work as you failed all the honeypots we put in our HITs: this triggered the revision which made us manually  and carefully assess your work.","809","96% (629/653)","96% (629/653)","96% (629/653)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1406wb-47-15801","clueweb12-1406wb-47-15801","145","80","0","60","2s7f67","wgCOAj112YkhinpVw0E3S-LKRWE=","","x"
"3LVTFB9DE5XLFSUK92S2B9HI9GZQGU","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:53 PDT 2018","2","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:53:59 PDT 2018","","","3F0BG9B9MQ2EIL8ZXBA4723EB0I7Y9","A1XA2WZVXTTLOI","Rejected","Wed Mar 28 04:42:59 PDT 2018","Wed Mar 28 04:50:11 PDT 2018","Sat Mar 31 04:50:11 PDT 2018","","Wed Mar 28 06:53:58 PDT 2018","random results, clearly not trying to meet our expectation","432","53% (365/692)","53% (365/692)","53% (365/692)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1406wb-86-29592","clueweb12-1406wb-86-29592","145","70","0","90","2s7f67","ZD8SyIzPufNS5vOWiURzLZbuLxw","","x"
"3YLPJ8OXX8SPC92C0FLTWSG8GEE4XJ","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:53 PDT 2018","3","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:02:32 PDT 2018","","","3CP1TO84PUG9UW19GXOC0EOD5FS52B","A3RYO4RE80IJ84","Rejected","Wed Mar 28 04:41:53 PDT 2018","Wed Mar 28 04:42:07 PDT 2018","Sat Mar 31 04:42:07 PDT 2018","","Wed Mar 28 07:06:45 PDT 2018","give consistent results regardless the given input. clearly the worker is not giving enough effort","14","0% (0/305)","0% (0/305)","0% (0/305)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1409wb-05-06993","clueweb12-1409wb-05-06993","145","60","1","50","2s7f67","MFA8JW7EZo2TcVDzHaAj1RodJlk=","","x"
"3YLPJ8OXX8SPC92C0FLTWSG8GEE4XJ","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:53 PDT 2018","3","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:02:32 PDT 2018","","","3YMTUJH0DTVLICRML7PYW9RP5XTT47","A1XZTIJD9WBHLJ","Rejected","Wed Mar 28 07:08:40 PDT 2018","Wed Mar 28 07:16:27 PDT 2018","Sat Mar 31 07:16:27 PDT 2018","","Thu Mar 29 05:02:32 PDT 2018","we found many totally irrelevant documents marked as highly relevant/relevant. This clearly indicate that you are not investing enough attention to our requirement.","467","78% (221/284)","78% (221/284)","78% (221/284)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1409wb-05-06993","clueweb12-1409wb-05-06993","145","70","2","50","2s7f67","MFA8JW7EZo2TcVDzHaAj1RodJlk=","","x"
"3VO4XFFP1512MZJJGZO85W4PADH7Q9","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:56 PDT 2018","3","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:41:53 PDT 2018","","","39OWYR0EPL6RXEN5FU8GVUGV9PJFY5","AZZM966F90AL1","Rejected","Wed Mar 28 06:55:17 PDT 2018","Wed Mar 28 06:55:34 PDT 2018","Sat Mar 31 06:55:34 PDT 2018","","Thu Mar 29 05:41:53 PDT 2018","We revised the quality of your work as you failed all the honeypots we put in our HITs: this triggered the revision which made us manually  and carefully assess your work.","17","91% (587/644)","91% (587/644)","91% (587/644)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease.","clueweb12-0000wb-58-04805","clueweb12-0000wb-58-04805","145","70","1","80","2s7f67","NdPZgw1g4GlN8HllE2F1M8K1PCY=","","x"
"3VO4XFFP1512MZJJGZO85W4PADH7Q9","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:56 PDT 2018","3","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:41:53 PDT 2018","","","3WMINLGALCIJYK5S8M4ZK2DL9K4ACT","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:31:47 PDT 2018","Wed Mar 28 04:31:56 PDT 2018","Sat Mar 31 04:31:56 PDT 2018","","Wed Mar 28 06:44:37 PDT 2018","x","9","0% (1/1022)","0% (1/1022)","0% (1/1022)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease.","clueweb12-0000wb-58-04805","clueweb12-0000wb-58-04805","145","70","1","70","2s7f67","NdPZgw1g4GlN8HllE2F1M8K1PCY=","","x"
"3WJGKMRWVIOE97AA2UQZLJP4S9JDC3","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:59 PDT 2018","2","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:54:01 PDT 2018","","","3YDGXNSEO092KSZYI9E35DV2RJQ84D","A1XA2WZVXTTLOI","Rejected","Wed Mar 28 04:48:44 PDT 2018","Wed Mar 28 05:01:29 PDT 2018","Sat Mar 31 05:01:29 PDT 2018","","Wed Mar 28 06:54:00 PDT 2018","random results, clearly not trying to meet our expectation","765","53% (365/692)","53% (365/692)","53% (365/692)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-0602wb-73-13483","clueweb12-0602wb-73-13483","145","70","1","90","2s7f67","SjxR7lTe1SJW0vCvPWm9IYofnAE=","","x"
"3UUSLRKAULI8XQFEBDIO5XXQRYS7D4","34CUFVRA0LDMI9TKH7GESSUPIG5ENX","45 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:52 PDT 2018","3","BatchId:3171528;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 05:02:32 PDT 2018","","","3C5W7UE9CG583JPCWLQR76TV4K2XMP","A1XZTIJD9WBHLJ","Rejected","Wed Mar 28 07:09:03 PDT 2018","Wed Mar 28 07:18:12 PDT 2018","Sat Mar 31 07:18:12 PDT 2018","","Thu Mar 29 05:02:32 PDT 2018","we found many totally irrelevant documents marked as highly relevant/relevant. This clearly indicate that you are not investing enough attention to our requirement.","549","78% (221/284)","78% (221/284)","78% (221/284)","145","2s7f67","My father in law was diagnosed with Guillain-Barre Syndrome today. What can we expect?","Acceptable results include a summary of Guillain-Barre Syndrome or a description of the clinical course of the disease. ","clueweb12-1500tw-40-20958","clueweb12-1500tw-40-20958","145","60","1","40","2s7f67","SyhKP1DBBehIjj-9xu0j236nabI=","","x"
