"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3PEG1BH7AE63D8OEGBGRECECUW8KB6","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","2","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:03:58 PDT 2018","","","3ERET4BTVNONCZ7B8T7XCQF98BI9KD","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:25:25 PDT 2018","Wed Mar 28 03:25:42 PDT 2018","Sat Mar 31 03:25:42 PDT 2018","","Wed Mar 28 15:03:58 PDT 2018","x","17","0% (1/1022)","0% (1/1022)","0% (1/1022)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0000tw-07-04226","clueweb12-0000tw-07-04226","140","80","1","80","3jk2jz","HnN-a-7wIaKDXCsFCLnTLNYFlYE=","","x"
"3KWGG5KP6JHHD1GNFNP249CY1M3MCK","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:36 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:36 PDT 2018","","","3X4MXAO0BH3KBZXEROQMRM9Y14VRWC","AZZM966F90AL1","Submitted","Wed Mar 28 03:14:30 PDT 2018","Wed Mar 28 03:14:47 PDT 2018","Sat Mar 31 03:14:47 PDT 2018","","","","17","85% (587/694)","85% (587/694)","85% (587/694)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-1510wb-70-24745","clueweb12-1510wb-70-24745","140","10","0","10","3jk2jz","oIHqIwhfLaOnhP4meQyZK_oqY08=","","x"
"3RWO3EJELHO3B132R6SA4HN22VO1P8","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","2","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:03:58 PDT 2018","","","3WJEQKOXA9HZBHVUSPFF36UU5N61AN","A3S104I5V53HB8","Rejected","Wed Mar 28 03:51:54 PDT 2018","Wed Mar 28 03:52:30 PDT 2018","Sat Mar 31 03:52:30 PDT 2018","","Wed Mar 28 15:03:58 PDT 2018","x","36","36% (261/720)","36% (261/720)","36% (261/720)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0000tw-45-11602","clueweb12-0000tw-45-11602","140","100","2","100","3jk2jz","YA8-LLPwMetETuKGqkkz6mDNiH8=","","x"
"3HXCEECSQM8UFBGBQ4XL920QJE3YZL","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:36 PDT 2018","2","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:03:58 PDT 2018","","","3B3WTRP3DCHSVJ3LJN1TCUTFRB129P","A2SKH7WZUEDGGI","Rejected","Wed Mar 28 03:47:16 PDT 2018","Wed Mar 28 03:49:48 PDT 2018","Sat Mar 31 03:49:48 PDT 2018","","Wed Mar 28 15:03:58 PDT 2018","x","152","48% (151/312)","48% (151/312)","48% (151/312)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-1515wb-75-16518","clueweb12-1515wb-75-16518","140","60","1","50","3jk2jz","2JxA5P0I5Kvz5YWHzGjw76Eqih0=","","x"
"3OND0WXMHWUAILZQKHFK2S455CHHEZ","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:36 PDT 2018","2","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:03:59 PDT 2018","","","3M0BCWMB8WBXVSGPVR4WR74UJIUWB6","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:26:49 PDT 2018","Wed Mar 28 03:27:02 PDT 2018","Sat Mar 31 03:27:02 PDT 2018","","Wed Mar 28 15:03:58 PDT 2018","x","13","0% (1/1022)","0% (1/1022)","0% (1/1022)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-1516wb-14-17642","clueweb12-1516wb-14-17642","140","70","1","80","3jk2jz","jLCTKP9JeoBJ-8TxGV--9iYJ6Cc=","","x"
"33Q5P9PUSP1HC8F6UCFWCB87GQLZCE","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","2","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:03:58 PDT 2018","","","3W2LOLRXLCUTGZ3X2A7J3BF3EXSRKM","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:47:13 PDT 2018","Wed Mar 28 03:47:21 PDT 2018","Sat Mar 31 03:47:21 PDT 2018","","Wed Mar 28 15:03:58 PDT 2018","x","8","0% (1/1022)","0% (1/1022)","0% (1/1022)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0000wb-18-36392","clueweb12-0000wb-18-36392","140","90","1","60","3jk2jz","a3SAwKWFKx7yQ7BA3iCTqlRxkDk=","","x"
"32CAVSKPCE4G36BY8SR4ENA1ABFU1U","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:36 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:36 PDT 2018","","","3X87C8JFV7QRSH15U4RLP7W8Z55SQ5","AZZM966F90AL1","Submitted","Wed Mar 28 03:53:04 PDT 2018","Wed Mar 28 03:58:29 PDT 2018","Sat Mar 31 03:58:29 PDT 2018","","","","325","85% (587/694)","85% (587/694)","85% (587/694)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-1600tw-04-15878","clueweb12-1600tw-04-15878","140","60","1","60","3jk2jz","2AFdRdhu8wTLj66Dr5E6IRWd9UM=","","x"
"36JW4WBR06Z2OZZMFSZQKAP5HDWHFH","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:36 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:36 PDT 2018","","","3LRKMWOKB6W71ALYNLVSPIV86EM2Z1","AZZM966F90AL1","Submitted","Wed Mar 28 03:29:45 PDT 2018","Wed Mar 28 03:30:16 PDT 2018","Sat Mar 31 03:30:16 PDT 2018","","","","31","85% (587/694)","85% (587/694)","85% (587/694)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-1600tw-26-11885","clueweb12-1600tw-26-11885","140","60","1","60","3jk2jz","8pVHA6yf2lpiGKbMru9HOwWGtvk=","","x"
"3XUY87HIVPTUMNSESCJG75HAV07MM2","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","1","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 03:09:44 PDT 2018","","","3UWN2HHPUZK6PKODECZ4LD13UUINSD","AZZM966F90AL1","Submitted","Wed Mar 28 03:53:18 PDT 2018","Wed Mar 28 04:02:03 PDT 2018","Sat Mar 31 04:02:03 PDT 2018","","","","525","85% (587/694)","85% (587/694)","85% (587/694)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0002wb-40-01615","clueweb12-0002wb-40-01615","140","60","1","70","3jk2jz","d7x-mJGOeXu1fn51O6R93pukmGg=","","x"
"3XAOZ9UYRZ6OBD4HRJ7Z4MDC7RA1QZ","3J1X5UP4FVALEKFO9TVVW678BS1K5X","40 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:09:44 PDT 2018","2","BatchId:3171500;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:03:59 PDT 2018","","","3DQQ64TANH0ZZMHZEWMXMR9J0MCPWN","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:43:22 PDT 2018","Wed Mar 28 03:43:33 PDT 2018","Sat Mar 31 03:43:33 PDT 2018","","Wed Mar 28 15:03:58 PDT 2018","x","11","0% (1/1022)","0% (1/1022)","0% (1/1022)","140","3jk2jz","I have blood in my semen for about a week with no other symptoms. What is causing this?","Results should discuss the causes of blood in semen or any association between bike riding and genitourinary symptoms in a male. Results should include causes clearly associated with older men, such as BPH. ","clueweb12-0002wb-70-20285","clueweb12-0002wb-70-20285","140","70","1","70","3jk2jz","V151CzQTDtIHHCLh3GgQUXhH5KA=","","x"
