"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"306996CF6WZ1772S81A99XIDLQ31BF","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:09:12 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:09:12 PDT 2018","","","3OXV7EAXLF5UYIX6PGCMBU757N2630","A1XA2WZVXTTLOI","Approved","Tue Mar 27 23:26:26 PDT 2018","Tue Mar 27 23:27:25 PDT 2018","Fri Mar 30 23:27:25 PDT 2018","Wed Mar 28 01:56:56 PDT 2018","","","59","53% (365/692)","53% (365/692)","53% (365/692)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable. ","clueweb12-0408wb-09-27947","clueweb12-0408wb-09-27947","131","70","1","80","3mwih0","vssnd08Ceu3Z76JpbrhCDhKoKe8=","","x"
"3087LXLJ6MVRDZTQHKS5EIQOVWP0FT","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:09:02 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:09:02 PDT 2018","","","3CN4LGXD5Y3HZYQGVDCX4QJ4KXT4YL","AZ7GSYRVDR23N","Approved","Tue Mar 27 23:47:44 PDT 2018","Tue Mar 27 23:49:11 PDT 2018","Fri Mar 30 23:49:11 PDT 2018","Wed Mar 28 01:56:56 PDT 2018","","","87","48% (284/591)","48% (284/591)","48% (284/591)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable. ","clueweb12-0106wb-65-16601","clueweb12-0106wb-65-16601","131","70","1","70","3mwih0","CoJtZwRz8Jk2enEdbEKhnJWjt2I=","","x"
"30EV7DWJTVASR1W0OZ0AC47VEA0Y6O","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:09:07 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:09:07 PDT 2018","","","3SB5N7Y3O4J0EJNFI63PLNMNYPN0G3","AZ7GSYRVDR23N","Submitted","Tue Mar 27 23:46:35 PDT 2018","Tue Mar 27 23:47:20 PDT 2018","Fri Mar 30 23:47:20 PDT 2018","","","","45","48% (284/591)","48% (284/591)","48% (284/591)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable. ","clueweb12-1213wb-68-12951","clueweb12-1213wb-68-12951","131","70","1","70","3mwih0","sOg0MihfUO6U9ijyh4JtfHUMYi8=","","x"
"30F94FBDNRZ2GRE1AKUJF318D9TTBF","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:09:00 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:09:00 PDT 2018","","","3R2UR8A0IBVW3MAO9154ZAI0ZI1OXB","A1XA2WZVXTTLOI","Approved","Wed Mar 28 00:16:46 PDT 2018","Wed Mar 28 00:17:32 PDT 2018","Sat Mar 31 00:17:32 PDT 2018","Wed Mar 28 01:56:56 PDT 2018","","","46","53% (365/692)","53% (365/692)","53% (365/692)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable. ","clueweb12-0604wb-66-17996","clueweb12-0604wb-66-17996","131","50","1","50","3mwih0","IVAB4itgtI8fh3c8VSbRER1n3HE=","","x"
"30F94FBDNRZ2GRE1AKUJF318D9UBTY","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:09:11 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:09:11 PDT 2018","","","3RRCEFRB7NRLMQX5LLYDWFL3ZO94B4","A1XA2WZVXTTLOI","Approved","Tue Mar 27 23:18:59 PDT 2018","Tue Mar 27 23:19:26 PDT 2018","Fri Mar 30 23:19:26 PDT 2018","Wed Mar 28 01:56:56 PDT 2018","","","27","53% (365/692)","53% (365/692)","53% (365/692)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable. ","clueweb12-1506wb-78-09671","clueweb12-1506wb-78-09671","131","60","0","70","3mwih0","0vlNNZ_O7Q9aN9g3aT_LFUiN78c=","","x"
"30IRMPJWDZYQTF53C82HERJGCI5RKK","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:09:00 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:09:00 PDT 2018","","","3JZQSN0I3RPRBN25LOMAOU9R4R9GFK","AZ7GSYRVDR23N","Approved","Tue Mar 27 23:13:21 PDT 2018","Tue Mar 27 23:17:58 PDT 2018","Fri Mar 30 23:17:58 PDT 2018","Wed Mar 28 01:56:57 PDT 2018","","","277","48% (284/591)","48% (284/591)","48% (284/591)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable. ","clueweb12-0012wb-80-24809","clueweb12-0012wb-80-24809","131","70","1","70","3mwih0","e8TBFwvu9YlIGR_ps2YshEa7-Lk=","","x"
"30P8I9JKOI0F431HE53LDZP10YNV5W","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:08:57 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:08:57 PDT 2018","","","37FMASSAYD6FUXWK6A0HQGVM46AIBX","AZ7GSYRVDR23N","Approved","Tue Mar 27 23:25:30 PDT 2018","Tue Mar 27 23:27:12 PDT 2018","Fri Mar 30 23:27:12 PDT 2018","Wed Mar 28 01:56:57 PDT 2018","","","102","48% (284/591)","48% (284/591)","48% (284/591)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable.","clueweb12-0000wb-94-06020","clueweb12-0000wb-94-06020","131","70","1","70","3mwih0","vJ1NjELRjED-aWjhP79OE25SGzM=","","x"
"30UZJB2POHRVSUZYUVXFU4XI9EV358","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:09:06 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:09:06 PDT 2018","","","369J354OFEPVSU9UKVJ6UOWEBSB6GC","A1XA2WZVXTTLOI","Approved","Wed Mar 28 00:13:26 PDT 2018","Wed Mar 28 00:14:01 PDT 2018","Sat Mar 31 00:14:01 PDT 2018","Wed Mar 28 01:56:57 PDT 2018","","","35","53% (365/692)","53% (365/692)","53% (365/692)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable. ","clueweb12-0209wb-14-10605","clueweb12-0209wb-14-10605","131","60","1","50","3mwih0","EB0delHjV4SRjhOW7QevuFUa4jA=","","x"
"30Z7M1Q8UYZEZXHL18JSTWLFHEN8AA","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:08:54 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:08:54 PDT 2018","","","3RU7GD8VPP86S50QURCWP26YU8QPSG","AZ7GSYRVDR23N","Approved","Tue Mar 27 23:20:18 PDT 2018","Tue Mar 27 23:23:27 PDT 2018","Fri Mar 30 23:23:27 PDT 2018","Wed Mar 28 01:56:58 PDT 2018","","","189","48% (284/591)","48% (284/591)","48% (284/591)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable. ","clueweb12-1803wb-93-25028","clueweb12-1803wb-93-25028","131","70","1","70","3mwih0","sU-USVGOUIvS2tgAPkCYRPteeEk=","","x"
"30ZKOOGW2WLWOXX02NADEMY738I1AK","3ISUSNUB1ZTTFNW1RATXYZ4WRIAK2W","31 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised)","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Tue Mar 27 21:09:12 PDT 2018","1","BatchId:3171336;OriginalHitTemplateId:926158642;","1200","259200","Tue Apr 03 21:09:12 PDT 2018","","","3D3VGR7TA1UNK1VQH4FKMPY13ALR3O","AZ7GSYRVDR23N","Approved","Wed Mar 28 00:25:26 PDT 2018","Wed Mar 28 00:26:45 PDT 2018","Sat Mar 31 00:26:45 PDT 2018","Wed Mar 28 01:56:57 PDT 2018","","","79","48% (284/591)","48% (284/591)","48% (284/591)","131","3mwih0","Need help interpreting my biopsy results","Documents returned should specifically discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration with marked nuclear crush artifact.' No other document would be suitable to answer the question. Results that simply discuss the meaning of the phrase 'Benign penile skin showing mild lymphocytic infiltration' are acceptable. ","clueweb12-0403wb-90-14942","clueweb12-0403wb-90-14942","131","70","1","70","3mwih0","WscaDBMd8UwxXu_fskC0cM2kR-k=","","x"
