"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"301KG0KX9C0IN5NARXKJ0RVG8AYH26","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:43 PDT 2018","2","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:31:37 PDT 2018","","","31N2WW6R9S5QHBQHQ9FQ50KI0N7F3G","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:48:35 PDT 2018","Wed Mar 28 04:52:41 PDT 2018","Sat Mar 31 04:52:41 PDT 2018","","Wed Mar 28 06:31:36 PDT 2018","x","246","0% (1/1022)","0% (1/1022)","0% (1/1022)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-1609wb-98-30087","clueweb12-1609wb-98-30087","144","80","1","90","3nlmnt","tmZ9pRwyGnf0qLlnKbx8aFbOA6A=","","x"
"3087LXLJ6MVRDZTQHKS5EIQOVX1F0M","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:55 PDT 2018","2","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:31:38 PDT 2018","","","34PGFRQONPQ3DBE1JJHDPVN7RNIJWT","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:42:51 PDT 2018","Wed Mar 28 04:42:59 PDT 2018","Sat Mar 31 04:42:59 PDT 2018","","Wed Mar 28 06:31:37 PDT 2018","x","8","0% (1/1022)","0% (1/1022)","0% (1/1022)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0400wb-39-20849","clueweb12-0400wb-39-20849","144","70","2","70","3nlmnt","DMHZjupqOC_XLtlhGTyIday-tkM=","","x"
"30OITAWPBQITNP89C6ZYAE3UEG8H9Y","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:45 PDT 2018","2","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:24:31 PDT 2018","","","31Z0PCVWULUI1Z95N5N5ZLBZWYWT72","A3RYO4RE80IJ84","Rejected","Wed Mar 28 04:24:11 PDT 2018","Wed Mar 28 04:30:23 PDT 2018","Sat Mar 31 04:30:23 PDT 2018","","Wed Mar 28 14:24:30 PDT 2018","x","372","0% (0/305)","0% (0/305)","0% (0/305)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-1900wb-63-16372","clueweb12-1900wb-63-16372","144","60","1","50","3nlmnt","EV7DLeBF-rLgqG9LbNbG2gZe9ds=","","x"
"31D0ZWOD0AEWH8CI646D0HFXYHOA04","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:44 PDT 2018","1","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 04:23:44 PDT 2018","","","374TNBHA8CAOO3DETAJA7TK9GQBYQZ","A1XZTIJD9WBHLJ","Submitted","Wed Mar 28 04:50:41 PDT 2018","Wed Mar 28 05:05:40 PDT 2018","Sat Mar 31 05:05:40 PDT 2018","","","","899","78% (221/284)","78% (221/284)","78% (221/284)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-1809wb-24-07367","clueweb12-1809wb-24-07367","144","70","1","60","3nlmnt","Hs-F4tybAYKy9PH_xERiIDt_oGU=","","x"
"31KSVEGZ347HOFZK1MLK22DBZQRRWV","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:18 PDT 2018","2","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:31:38 PDT 2018","","","358UUM7WR0I5LKWDJGIAZ6AH8D1R7P","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:34:27 PDT 2018","Wed Mar 28 04:34:42 PDT 2018","Sat Mar 31 04:34:42 PDT 2018","","Wed Mar 28 06:31:37 PDT 2018","x","15","0% (1/1022)","0% (1/1022)","0% (1/1022)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0812wb-90-12452","clueweb12-0812wb-90-12452","144","90","2","80","3nlmnt","tqyuX8rkRTBNPtp5WlyUH618aNM=","","x"
"31KSVEGZ347HOFZK1MLK22DBZQRWR0","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:52 PDT 2018","2","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:24:31 PDT 2018","","","3WI0P0II627L2TXNATLWZYKDUO3DR3","A3RYO4RE80IJ84","Rejected","Wed Mar 28 04:24:16 PDT 2018","Wed Mar 28 04:31:25 PDT 2018","Sat Mar 31 04:31:25 PDT 2018","","Wed Mar 28 14:24:31 PDT 2018","x","429","0% (0/305)","0% (0/305)","0% (0/305)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0202wb-79-01330","clueweb12-0202wb-79-01330","144","60","1","50","3nlmnt","5Pxi2GCcY05isCXbBteiQTKrbwU=","","x"
"31N9JPQXIPXECRC3DGI3SFYEJ5PHNX","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:52 PDT 2018","2","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 06:31:37 PDT 2018","","","3KOPY89HM9H6MDCD9Z6BKYCATUP3J8","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:50:38 PDT 2018","Wed Mar 28 04:50:52 PDT 2018","Sat Mar 31 04:50:52 PDT 2018","","Wed Mar 28 06:31:36 PDT 2018","x","14","0% (1/1022)","0% (1/1022)","0% (1/1022)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0201wb-36-14444","clueweb12-0201wb-36-14444","144","80","2","80","3nlmnt","alGlPquMUPNjGmYmicloIIDuDjc=","","x"
"31SIZS5W59UC4I3YPDMEADVPBPARQR","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:17 PDT 2018","3","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:24:31 PDT 2018","","","32UTUBMZ7HBKG3GK5HZ055LGC97VBA","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:44:52 PDT 2018","Wed Mar 28 04:45:03 PDT 2018","Sat Mar 31 04:45:03 PDT 2018","","Wed Mar 28 06:31:37 PDT 2018","x","11","0% (1/1022)","0% (1/1022)","0% (1/1022)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0604wb-46-14635","clueweb12-0604wb-46-14635","144","60","2","80","3nlmnt","BvyBEVWMDaky_W-sy8m8-Gnm1Zc=","","x"
"31SIZS5W59UC4I3YPDMEADVPBPARQR","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:24:17 PDT 2018","3","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:24:31 PDT 2018","","","36WLNQG780P3ESUYARAQ51XUCFIBE0","A3S104I5V53HB8","Rejected","Wed Mar 28 06:32:43 PDT 2018","Wed Mar 28 06:37:53 PDT 2018","Sat Mar 31 06:37:53 PDT 2018","","Wed Mar 28 14:24:31 PDT 2018","x","310","36% (261/720)","36% (261/720)","36% (261/720)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0604wb-46-14635","clueweb12-0604wb-46-14635","144","100","2","100","3nlmnt","BvyBEVWMDaky_W-sy8m8-Gnm1Zc=","","x"
"32204AGAABR82ZVHQC582VPHIT3HGP","3BIF6MRRHMOQO6BLXBBV923D8AW8RG","44 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:23:50 PDT 2018","2","BatchId:3171527;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:24:31 PDT 2018","","","3ZQIG0FLQFVC46EV08VWSJY1MALVWM","A3RYO4RE80IJ84","Rejected","Wed Mar 28 04:24:06 PDT 2018","Wed Mar 28 04:29:04 PDT 2018","Sat Mar 31 04:29:04 PDT 2018","","Wed Mar 28 14:24:31 PDT 2018","x","298","0% (0/305)","0% (0/305)","0% (0/305)","144","3nlmnt","White blood cells without infection in the urine of a 5 year old.","Results should list the causes of increased leukocytes on urine dipstick, specifically including non-infectious causes.","clueweb12-0012wb-19-31123","clueweb12-0012wb-19-31123","144","60","1","50","3nlmnt","bm_AdTqGOHXxc7AhSQ71WdVYBTA=","","x"
