"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3VO4XFFP1512MZJJGZO85W4PAUIQ7R","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","373ERPL3YPNSJITKWJLB422ZZCWRTB","A39N0WW02VT0MB","Submitted","Sat Apr 07 13:42:54 PDT 2018","Sat Apr 07 13:48:39 PDT 2018","Tue Apr 10 13:48:39 PDT 2018","","","","345","100% (906/906)","100% (906/906)","100% (349/349)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-0001wb-28-17681","clueweb12-0001wb-28-17681","116","60","0","60","3jic54","Wlul5vAf1jkRH8ypY3U4TQrUhl8="
"3GKAWYFRAP8X3WJE7ZC55JOBR9ZDPG","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","37TRT2X24R6BP8GQOSLH2HAMJGEBJ9","A33MF851P56BFH","Submitted","Fri Apr 06 06:20:24 PDT 2018","Fri Apr 06 06:21:12 PDT 2018","Mon Apr 09 06:21:12 PDT 2018","","","","48","100% (1686/1686)","100% (1686/1686)","100% (810/810)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-1201tw-19-11690","clueweb12-1201tw-19-11690","116","50","0","40","3jic54","MfE6W5g7nxoPq5_8LAAkLhcsoYM="
"362E9TQF2H58YU61WUNT27QWINKGIH","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","3Q5C1WP23NG25BJDXTOYVVE8FB651S","A39N0WW02VT0MB","Submitted","Sat Apr 07 12:42:01 PDT 2018","Sat Apr 07 12:43:46 PDT 2018","Tue Apr 10 12:43:46 PDT 2018","","","","105","100% (906/906)","100% (906/906)","100% (349/349)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-1007wb-17-17782","clueweb12-1007wb-17-17782","116","40","1","30","3jic54","0lZYEu7wdqCFCWJhEpyb3h6MPFg="
"30U1YOGZGABUGOZ6ZGGZ0OTMET6SDB","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","39LOEL67OTKH2WGUIV9KV83WFKP38M","A39N0WW02VT0MB","Submitted","Sat Apr 07 10:38:46 PDT 2018","Sat Apr 07 10:39:14 PDT 2018","Tue Apr 10 10:39:14 PDT 2018","","","","28","100% (906/906)","100% (906/906)","100% (349/349)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-0603wb-19-21322","clueweb12-0603wb-19-21322","116","70","0","70","3jic54","z1TXOJSiL7LqfieLQdy4JmaT2Mc="
"3XABXM4AJ1K6MDO2Q4GEJW0KLEOQ8E","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","3WT783CTPCWOHUAKE04VFDXRT3IBCM","A39N0WW02VT0MB","Submitted","Sat Apr 07 10:07:01 PDT 2018","Sat Apr 07 10:12:36 PDT 2018","Tue Apr 10 10:12:36 PDT 2018","","","","335","100% (906/906)","100% (906/906)","100% (349/349)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-0914wb-10-18902","clueweb12-0914wb-10-18902","116","70","0","70","3jic54","sFMu-2g9c7hDbD9tVBr77Ci_ikI="
"3CRWSLD91KJIMQDQ5SYTZ96FQIVOMS","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","3I0BTBYZAY000A8FCCPVSNTR5OF0YB","A1WGEJVGY3DI13","Submitted","Sat Apr 07 13:44:24 PDT 2018","Sat Apr 07 13:44:48 PDT 2018","Tue Apr 10 13:44:48 PDT 2018","","","","24","100% (1466/1466)","100% (1466/1466)","100% (345/345)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-0404wb-10-08086","clueweb12-0404wb-10-08086","116","50","0","50","3jic54","qzuF63uWJ4kPLxsFHi43mgLf-yM="
"3THR0FZ95P8YG8V55GXEZWRQQD5OLQ","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","3NAPMVF0ZXUOH0FS4Q39YY29YET72M","A33MF851P56BFH","Submitted","Fri Apr 06 05:27:20 PDT 2018","Fri Apr 06 05:28:53 PDT 2018","Mon Apr 09 05:28:53 PDT 2018","","","","93","100% (1686/1686)","100% (1686/1686)","100% (810/810)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-1514wb-71-07427","clueweb12-1514wb-71-07427","116","50","0","40","3jic54","mTIPLUN0Np5El6NOOLtWkVsZskQ="
"3WUVMVA7OBITJTI8AYJ56GIJG59AZW","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","3PB5A5BD0WLEWUNZ35OY02WA8737GU","A1WGEJVGY3DI13","Submitted","Sat Apr 07 14:44:25 PDT 2018","Sat Apr 07 14:44:53 PDT 2018","Tue Apr 10 14:44:53 PDT 2018","","","","28","100% (1466/1466)","100% (1466/1466)","100% (345/345)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-0111wb-65-16466","clueweb12-0111wb-65-16466","116","50","0","50","3jic54","jMVWvvoKl61R1Frnw9mW-EMHKA4="
"3CMIQF80GN5JIZ5EXPJGZI4TFJYQ6S","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","3UNH76FOCTKX3OFM1HCTQK048Q9MYZ","A39N0WW02VT0MB","Submitted","Sat Apr 07 10:40:53 PDT 2018","Sat Apr 07 10:47:12 PDT 2018","Tue Apr 10 10:47:12 PDT 2018","","","","379","100% (906/906)","100% (906/906)","100% (349/349)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-0007wb-42-19928","clueweb12-0007wb-42-19928","116","10","0","10","3jic54","zC3nbU4Euhod2cE80GdYzJifi-s="
"3IVEC1GSLPE7PQ04WTNQ7L1QTDQJ1W","3LVDE0XV5Y90R0FPE8GA9CP4RS8LPO","116: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 00:39:04 PDT 2018","1","BatchId:3183088;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 00:39:04 PDT 2018","","","33IZTU6J82GB1E2HGIMDJFS1Y2CXSH","A33MF851P56BFH","Submitted","Fri Apr 06 06:02:40 PDT 2018","Fri Apr 06 06:03:15 PDT 2018","Mon Apr 09 06:03:15 PDT 2018","","","","35","100% (1686/1686)","100% (1686/1686)","100% (810/810)","116","3jic54","Is it possible to become bacteremic if your anus starts bleeding when you're wiping? If so, how likely is this to occur?","Documents should discuss the risk factors for bacteremia and sepsis. Results should be limited to documents that specifically discuss skin abrasions and seeding through the gastrointestinal system. General information about species, including treatment, is not appropriate to answer the question.","clueweb12-1407wb-41-10399","clueweb12-1407wb-41-10399","116","50","0","40","3jic54","GGzcvBFVq9jn_ee1SZnh22gHRwM="
