"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"37M4O367VJXWEG780D2UQ36O9NTM5O","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:25 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:25 PDT 2018","","","3G5W44VEU8X2R9UJMZD7471WEHXKGN","A33MF851P56BFH","Submitted","Fri Apr 06 05:21:46 PDT 2018","Fri Apr 06 05:27:03 PDT 2018","Mon Apr 09 05:27:03 PDT 2018","","","","317","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0000wb-14-21482","clueweb12-0000wb-14-21482","138","0","0","0","37a7l0","gq1JLfabBnzEUfWsybeVZzOQa7w="
"3IZVJEBJ6AZSWR65KL2TQBGXKMMZ6Y","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:25 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:25 PDT 2018","","","3PPTZCWALRZOTTNJPWLTL0TBODIQZ9","A33MF851P56BFH","Submitted","Fri Apr 06 05:18:35 PDT 2018","Fri Apr 06 05:23:42 PDT 2018","Mon Apr 09 05:23:42 PDT 2018","","","","307","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0000wb-20-19296","clueweb12-0000wb-20-19296","138","20","0","10","37a7l0","kfzvFjJaArWZeufN7Pwf3qDbo8c="
"3D3B8GE8926L066XVJ73JN5L0ONP9E","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:25 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:25 PDT 2018","","","36H9ULYP63912PS6TU7DL717YDRFJE","A33MF851P56BFH","Submitted","Fri Apr 06 04:42:11 PDT 2018","Fri Apr 06 04:51:39 PDT 2018","Mon Apr 09 04:51:39 PDT 2018","","","","568","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0000wb-76-36919","clueweb12-0000wb-76-36919","138","40","0","30","37a7l0","7PGK_JQOgDE2as62TV7SOiIAA9g="
"3511RHPADVT1DLNLX8EITRWV10SRL5","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:25 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:25 PDT 2018","","","36DSNE9QZ6DV825ZSXQ381ALQEPOJG","A33MF851P56BFH","Submitted","Fri Apr 06 05:31:37 PDT 2018","Fri Apr 06 05:36:49 PDT 2018","Mon Apr 09 05:36:49 PDT 2018","","","","312","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-1414wb-67-03240","clueweb12-1414wb-67-03240","138","90","0","80","37a7l0","qPHeFmk1xUw0DgY133Za4FJ0IDw="
"33NOQL7T9OEF05PTD0ZRAPCOQHCZ8K","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:26 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:26 PDT 2018","","","3WYGZ5XF3XU5HE3AHZ7OTLKZ2SKKS0","A33MF851P56BFH","Submitted","Fri Apr 06 04:40:22 PDT 2018","Fri Apr 06 04:47:31 PDT 2018","Mon Apr 09 04:47:31 PDT 2018","","","","429","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0001wb-14-10477","clueweb12-0001wb-14-10477","138","90","0","70","37a7l0","PK-oaYvw3PyVohc06W2UWJ4ttXA="
"3PA41K45VNJHMNI4GM9J5REF5YZP72","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:25 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:25 PDT 2018","","","3A4TN5196LXY87D6ESER1O0PO82CH2","A33MF851P56BFH","Submitted","Fri Apr 06 05:27:08 PDT 2018","Fri Apr 06 05:31:36 PDT 2018","Mon Apr 09 05:31:36 PDT 2018","","","","268","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-1414wb-86-28691","clueweb12-1414wb-86-28691","138","90","0","70","37a7l0","tqXHg6LLcaJezewvzD3PSSNGSAs="
"3RWB1RTQDJ2LM1NNQR1PJRAAGI5P8P","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:25 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:25 PDT 2018","","","37WLF8U1WQ50UG5DAM4LSGO7K3XK6O","A33MF851P56BFH","Submitted","Fri Apr 06 05:41:51 PDT 2018","Fri Apr 06 05:45:58 PDT 2018","Mon Apr 09 05:45:58 PDT 2018","","","","247","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-1508wb-08-28427","clueweb12-1508wb-08-28427","138","90","0","80","37a7l0","CLBlYMKCdgVMLMhyGVIbMeJ3V3E="
"3Z56AA6EK4FSXK7M5WCZI9KO5I4M64","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:25 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:25 PDT 2018","","","32XVDSJFP0C723MF8W5YHGZZT3Q2MU","A33MF851P56BFH","Submitted","Fri Apr 06 05:36:52 PDT 2018","Fri Apr 06 05:41:53 PDT 2018","Mon Apr 09 05:41:53 PDT 2018","","","","301","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-1510wb-82-27670","clueweb12-1510wb-82-27670","138","100","1","100","37a7l0","YhsPprjUymOGm5lGXb0-wSeAZmY="
"311HQEI8RSVB0RKA3V7LWPGTFX6Z7X","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:25 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:25 PDT 2018","","","3L70J4KAZH1T3CB68IZA48V3WDPADQ","A33MF851P56BFH","Submitted","Fri Apr 06 05:34:37 PDT 2018","Fri Apr 06 05:39:43 PDT 2018","Mon Apr 09 05:39:43 PDT 2018","","","","306","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0411wb-08-13799","clueweb12-0411wb-08-13799","138","0","1","0","37a7l0","mDvovMg-dqL44SdUT4sjBhBEQLk="
"307FVKVSYRUVXUWLI2HV2T3KE2447R","3AN1GXZ81I0GGZVIE56ISWSM0JIOIW","138: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Fri Apr 06 01:03:25 PDT 2018","1","BatchId:3183106;OriginalHitTemplateId:926158642;","1200","259200","Fri Apr 13 01:03:25 PDT 2018","","","34YB12FSQZ3XHXUM7BQNJKT03MNMGP","A33MF851P56BFH","Submitted","Fri Apr 06 04:52:03 PDT 2018","Fri Apr 06 04:57:58 PDT 2018","Mon Apr 09 04:57:58 PDT 2018","","","","355","100% (1686/1686)","100% (1686/1686)","100% (810/810)","138","37a7l0","Young person chest pain","The results should list causes of chest pain in a young female. Results that describe causes of 'heavy chest pain' are the most appropriate, but limiting results based on this may find it difficult to find many results. ","clueweb12-0006wb-89-15278","clueweb12-0006wb-89-15278","138","100","0","90","37a7l0","LH3ytAzp-vSd92CznAZPskUMqqo="
