query_prefix,topic_id,title,criteria,doc_id
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0000tw-19-00831
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0000tw-25-10223
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0000wb-02-07452
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0000wb-27-17101
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0000wb-55-03237
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0001wb-06-20309
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0001wb-28-17303
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0001wb-70-28613
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0001wb-72-14378
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0002wb-18-34124
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0002wb-40-18081
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0004wb-32-06749
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0005wb-12-25805
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0005wb-65-06020
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0006wb-97-05619
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0007wb-40-30199
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0007wb-69-04200
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0007wb-89-31509
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0008wb-11-11624
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0008wb-65-12756
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0008wb-90-02997
141,2trr62,"Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ",clueweb12-0009wb-92-30447
