query_prefix,topic_id,title,criteria,doc_id
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0000wb-60-29413
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0000wb-73-09066
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0001wb-67-33173
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0004wb-24-32284
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0006wb-22-30842
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0006wb-66-24374
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0006wb-93-02239
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0007wb-13-03548
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0007wb-62-23218
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0007wb-73-34611
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0009wb-11-03661
106,3hl0cu,"Always exhausted. 5 Hour Energy works wonders, but I don't want to kill myself. Help?","The results should only discuss natural therapies used to treat insomnia, mood or lethargy. Results that solely discuss melatonin should be excluded. ",clueweb12-0009wb-74-24840
